x,y,z,t,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP4.0,PRP4.1,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph,HCP4.0_inph,PRP4.1_inph,direction_nrs,line_numbers,geometry,pos
635370.5095,5692632.763,27.28569677,125176.97,9.923015666,7.450665235,23.89045487,12.36402835,35.66387027,21.87951089,0.046699345,0.219756791,0.53387421,0.328666835,0.487507845,-1.625262376,1,110,POINT (635370.5095 5692632.763),147.84526755640874
635369.8598,5692632.691,27.29261023,125177.16,10.52301567,7.550665235,23.69045487,12.86402835,35.86387027,22.37951089,0.046699345,0.279756791,0.58387421,0.378666835,0.717507845,-1.665262376,1,110,POINT (635369.8598 5692632.691),148.49894491579752
635369.2175,5692632.619,27.3005884,125177.36,10.62301567,7.550665235,23.79045487,13.06402835,36.56387027,22.37951089,0.046699345,0.249756791,0.63387421,0.388666835,0.767507845,-2.195262376,1,110,POINT (635369.2175 5692632.619),149.14526781488897
635368.279,5692632.515,27.33819103,125177.63,10.62301567,7.450665235,24.49045487,13.06402835,37.16387027,22.27951089,0.056699345,0.259756791,0.62387421,0.378666835,0.597507845,-2.355262376,1,110,POINT (635368.279 5692632.515),150.0895126190304
635367.6102,5692632.441,27.3625472,125177.84,10.72301567,7.550665235,25.19045487,12.76402835,37.56387027,22.47951089,0.056699345,0.299756791,0.60387421,0.378666835,0.537507845,-1.825262376,1,110,POINT (635367.6102 5692632.441),150.76239406474213
635366.8653,5692632.356,27.3625472,125178.06,11.02301567,7.550665235,25.09045487,13.06402835,37.66387027,22.97951089,0.056699345,0.309756791,0.63387421,0.368666835,0.507507845,-1.465262376,1,110,POINT (635366.8653 5692632.356),151.512128024268
635366.4427,5692632.306,27.4036075,125178.19,11.22301567,7.650665235,25.09045487,13.06402835,37.46387027,23.47951089,0.056699345,0.269756791,0.63387421,0.368666835,0.517507845,-1.425262376,1,110,POINT (635366.4427 5692632.306),151.9376756243369
635365.7805,5692632.227,27.4036075,125178.39,11.72301567,7.750665235,25.19045487,13.56402835,37.16387027,24.07951089,0.056681813,0.249565483,0.63387421,0.338666835,0.567507845,-1.085262376,1,110,POINT (635365.7805 5692632.227),152.60457129834688
635365.0449,5692632.136,27.4270675,125178.62,12.42301567,7.821970722,27.09045487,15.06402835,37.16387027,24.77951089,0.056327009,0.247936495,0.58387421,0.338666835,0.747507845,-0.565262376,1,110,POINT (635365.0449 5692632.136),153.34577866475934
635364.429,5692632.059,27.43119342,125178.82,12.78995362,8.067096694,28.18264514,15.95648609,36.96216446,25.87818393,0.055245652,0.222894646,0.593144872,0.267995523,0.618207224,-0.655340233,1,110,POINT (635364.429 5692632.059),153.96647328363824
635363.7542,5692631.973,27.44446429,125179.02,13.48995362,8.467096694,28.86780357,16.54129207,36.74418392,26.85482307,0.055245652,0.202894646,0.551854622,0.26674956,0.464359631,-1.467256488,1,110,POINT (635363.7542 5692631.973),154.6467313523679
635363.2939,5692631.914,27.44446429,125179.18,13.98995362,8.667096694,28.86780357,16.54129207,36.94397472,27.74810278,0.045245652,0.212894646,0.551854622,0.26674956,0.484409237,-1.817913365,1,110,POINT (635363.2939 5692631.914),155.1107971774051
635362.6279,5692631.827,27.45797279,125179.38,13.58995362,8.467096694,29.42294239,16.29794022,37.24397472,28.14810278,0.045245652,0.252894646,0.518064947,0.363730252,0.554409237,-1.767913365,1,110,POINT (635362.6279 5692631.827),155.7824555728439
635361.8931,5692631.73,27.4904128,125179.63,13.28995362,8.367096694,28.32294239,15.69794022,37.14397472,28.24810278,0.045245652,0.272894646,0.568064947,0.373730252,0.604409237,-1.527913365,1,110,POINT (635361.8931 5692631.73),156.5236303429203
635361.2879,5692631.652,27.4904128,125179.83,12.78995362,8.267096694,27.62294239,15.39794022,37.44397472,27.94810278,0.055245652,0.272894646,0.558064947,0.343730252,0.604409237,-1.127913365,1,110,POINT (635361.2879 5692631.652),157.1338360787953
635360.6208,5692631.568,27.50564893,125180.03,12.68995362,7.965425427,27.82294239,14.89794022,38.14397472,27.64810278,0.065233708,0.252894646,0.548064947,0.363730252,0.554409237,-1.397913365,1,110,POINT (635360.6208 5692631.568),157.8062038426835
635360.1422,5692631.511,27.51258453,125180.17,12.58995362,7.663755304,27.82294239,14.89794022,37.44397472,27.14810278,0.055233708,0.232894646,0.548064947,0.363730252,0.524409237,-1.967913365,1,110,POINT (635360.1422 5692631.511),158.2881861660454
635359.587,5692631.446,27.52479232,125180.36,12.08995362,7.363755304,27.92294239,14.49794022,37.24397472,26.24810278,0.05522146,0.25284115,0.578064947,0.383730252,0.604409237,-2.057913365,1,110,POINT (635359.587 5692631.446),158.8471781515607
635358.7245,5692631.346,27.54110368,125180.63,11.08995362,6.763755304,25.62294239,13.09794022,37.24397472,25.14810278,0.06522146,0.29284115,0.638064947,0.433730252,0.614409237,-1.597913365,1,110,POINT (635358.7245 5692631.346),159.71545590101195
635358.0638,5692631.269,27.56968288,125180.83,10.28995362,6.263755304,24.82294239,12.19794022,37.24397472,24.04810278,0.06522146,0.30284115,0.628064947,0.403730252,0.534409237,-0.897913365,1,110,POINT (635358.0638 5692631.269),160.38062767577833
635357.3611,5692631.187,27.58647808,125181.06,9.789953617,6.163755304,24.42294239,11.39794022,37.54397472,22.74810278,0.065209356,0.262787363,0.568064947,0.343730252,0.504409237,-0.317913365,1,110,POINT (635357.3611 5692631.187),161.08809590128317
635356.8445,5692631.127,27.59461248,125181.22,9.289953617,6.063755304,24.42294239,11.39794022,38.04397472,21.74810278,0.065209356,0.222787363,0.568064947,0.343730252,0.394409237,-0.397913365,1,110,POINT (635356.8445 5692631.127),161.60816854998092
635356.1761,5692631.049,27.6005152,125181.42,9.289953617,6.363755304,24.32294239,10.59794022,38.24397472,21.04810278,0.065209356,0.202787363,0.508064947,0.283730252,0.284409237,-1.507913365,1,110,POINT (635356.1761 5692631.049),162.28110432705046
635355.6332,5692630.984,27.6036768,125181.61,9.389953617,6.363755304,24.22294239,10.29794022,37.14397472,20.14810278,0.055209356,0.212787363,0.488064947,0.343730252,0.454409237,-2.097913365,1,110,POINT (635355.6332 5692630.984),162.82788162168933
635354.9456,5692630.904,27.6070528,125181.81,9.289953617,5.863755304,23.22294239,9.397940218,36.24397472,19.44810278,0.055209356,0.282787363,0.538064947,0.383730252,0.524409237,-1.487913365,1,110,POINT (635354.9456 5692630.904),163.5201198466513
635354.2762,5692630.829,27.61641472,125182.01,8.389953617,5.563755304,21.62294239,9.197940218,35.84397472,18.94810278,0.065209356,0.312787363,0.628064947,0.383730252,0.614409237,-0.987913365,1,110,POINT (635354.2762 5692630.829),164.1937082670134
635353.7937,5692630.778,27.63087712,125182.17,7.889953617,5.463755304,21.62294239,9.197940218,35.54397472,18.44810278,0.075209356,0.252787363,0.628064947,0.383730252,0.634409237,-1.267913365,1,110,POINT (635353.7937 5692630.778),164.6788961171558
635353.0943,5692630.71,27.64089892,125182.38,7.989953617,5.363755304,21.02294239,9.297940218,35.34397472,17.94810278,0.075209356,0.212787363,0.628064947,0.343730252,0.514409237,-1.697913365,1,110,POINT (635353.0943 5692630.71),165.38159403237526
635352.2743,5692630.637,27.64893376,125182.62,8.189953617,5.463755304,20.92294239,9.297940218,35.04397472,17.84810278,0.055209356,0.232787363,0.568064947,0.413730252,0.264409237,-1.607913365,1,110,POINT (635352.2743 5692630.637),166.20483700980984
635351.622,5692630.585,27.65,125182.83,8.089953617,5.663755304,20.42294239,9.397940218,34.64397472,17.94810278,0.055209356,0.262787363,0.588064947,0.413730252,0.284409237,-1.397913365,1,110,POINT (635351.622 5692630.585),166.85920639334768
635350.9615,5692630.537,27.65,125183.03,7.889953617,5.663755304,20.22294239,9.497940218,34.54397472,17.64810278,0.065209356,0.252787363,0.598064947,0.393730252,0.474409237,-1.187913365,1,110,POINT (635350.9615 5692630.537),167.52144822986784
635350.5331,5692630.508,27.65,125183.16,7.589953617,5.563755304,20.22294239,9.497940218,34.44397472,17.44810278,0.065209356,0.232787363,0.598064947,0.393730252,0.514409237,-1.207913365,1,110,POINT (635350.5331 5692630.508),167.95082866716137
635349.8734,5692630.465,27.65119232,125183.36,7.589953617,5.463755304,20.42294239,9.397940218,34.34397472,17.64810278,0.065209356,0.222787363,0.628064947,0.393730252,0.524409237,-1.507913365,1,110,POINT (635349.8734 5692630.465),168.61192857639818
635348.9392,5692630.405,27.67794176,125183.63,7.589953617,5.463755304,20.42294239,9.097940218,34.34397472,17.74810278,0.075209356,0.222787363,0.608064947,0.373730252,0.514409237,-1.367913365,1,110,POINT (635348.9392 5692630.405),169.54805337576215
635348.2992,5692630.364,27.68,125183.83,7.689953617,5.563755304,20.22294239,9.197940218,34.04397472,17.64810278,0.075209356,0.242787363,0.568064947,0.373730252,0.494409237,-1.087913365,1,110,POINT (635348.2992 5692630.364),170.18936531236895
635347.5451,5692630.317,27.68,125184.06,7.489953617,5.563755304,20.32294239,9.297940218,33.44397472,17.54810278,0.065209356,0.242787363,0.558064947,0.333730252,0.344409237,-1.217913365,1,110,POINT (635347.5451 5692630.317),170.9449285526435
635347.1132,5692630.293,27.68,125184.21,7.489953617,5.463755304,20.32294239,9.297940218,33.44397472,17.64810278,0.065209356,0.222787363,0.558064947,0.333730252,0.434409237,-1.827913365,1,110,POINT (635347.1132 5692630.293),171.37749485967788
635346.4,5692630.253,27.68536384,125184.42,7.489953617,5.363755304,20.22294239,9.197940218,33.64397472,17.64810278,0.055209356,0.232787363,0.548064947,0.363730252,0.564409237,-1.767913365,1,110,POINT (635346.4 5692630.253),172.09181568395826
635345.6559,5692630.211,27.69709696,125184.64,7.289953617,5.363755304,20.12294239,9.197940218,33.64397472,17.84810278,0.055209356,0.272787363,0.618064947,0.383730252,0.584409237,-1.167913365,1,110,POINT (635345.6559 5692630.211),172.8371000659015
635345.0722,5692630.178,27.69913216,125184.82,7.289953617,5.463755304,19.52294239,9.297940218,33.64397472,17.94810278,0.065209356,0.252787363,0.648064947,0.363730252,0.614409237,-1.047913365,1,110,POINT (635345.0722 5692630.178),173.42173216384052
635344.5424,5692630.145,27.69913216,125185.01,7.389953617,5.463755304,19.52294239,9.097940218,33.74397472,17.74810278,0.065209356,0.212787363,0.648064947,0.303730252,0.564409237,-0.977913365,1,110,POINT (635344.5424 5692630.145),173.95255891530394
635344.0513,5692630.114,27.69465664,125185.17,7.389953617,5.263755304,19.62294239,9.097940218,33.34397472,17.64810278,0.065209356,0.202787363,0.648064947,0.303730252,0.464409237,-0.787913365,1,110,POINT (635344.0513 5692630.114),174.44463635834882
635343.3827,5692630.068,27.68908576,125185.38,7.389953617,5.063755304,20.22294239,8.497940218,32.74397472,17.84810278,0.065209356,0.202787363,0.618064947,0.343730252,0.464409237,-1.037913365,1,110,POINT (635343.3827 5692630.068),175.1148169012856
635342.6657,5692630.015,27.68319381,125185.62,7.489953617,5.163755304,19.72294239,8.697940218,33.54397472,18.04810278,0.065209356,0.202787363,0.588064947,0.363730252,0.534409237,-1.897913365,1,110,POINT (635342.6657 5692630.015),175.833773089071
635341.9798,5692629.961,27.67307328,125185.82,7.289953617,5.363755304,20.02294239,8.897940218,34.04397472,17.84810278,0.065209356,0.232787363,0.598064947,0.363730252,0.574409237,-2.147913365,1,110,POINT (635341.9798 5692629.961),176.52179547969908
635341.3342,5692629.908,27.67167648,125186.03,7.389953617,5.463755304,19.82294239,9.097940218,33.94397472,17.94810278,0.065209356,0.272787363,0.598064947,0.383730252,0.594409237,-1.767913365,1,110,POINT (635341.3342 5692629.908),177.16956732220453
635340.9019,5692629.87,27.67731808,125186.17,7.489953617,5.463755304,19.82294239,9.097940218,34.04397472,17.94810278,0.065209356,0.282787363,0.598064947,0.383730252,0.574409237,-1.347913365,1,110,POINT (635340.9019 5692629.87),177.60353424486763
635340.2534,5692629.813,27.67960256,125186.37,6.989953617,5.463755304,19.42294239,9.397940218,34.14397472,17.84810278,0.065209356,0.262787363,0.648064947,0.383730252,0.484409237,-0.897913365,1,110,POINT (635340.2534 5692629.813),178.2545344368927
635339.4377,5692629.738,27.67618976,125186.63,6.989953617,5.463755304,20.22294239,9.497940218,33.74397472,17.84810278,0.075209356,0.222787363,0.608064947,0.333730252,0.554409237,-0.677913365,1,110,POINT (635339.4377 5692629.738),179.07367513914474
635338.7952,5692629.677,27.67068608,125186.83,7.189953617,5.363755304,20.32294239,9.797940218,33.44397472,18.14810278,0.075209356,0.202787363,0.578064947,0.313730252,0.634409237,-1.257913365,1,110,POINT (635338.7952 5692629.677),179.71906436272704
635338.1872,5692629.618,27.67,125187.04,7.289953617,5.363755304,20.02294239,9.597940218,34.14397472,18.24810278,0.065209356,0.202787363,0.588064947,0.333730252,0.544409237,-1.837913365,1,110,POINT (635338.1872 5692629.618),180.32992031960333
635337.7903,5692629.579,27.67,125187.16,7.189953617,5.463755304,20.02294239,9.597940218,34.34397472,18.24810278,0.075209356,0.242787363,0.588064947,0.333730252,0.584409237,-1.637913365,1,110,POINT (635337.7903 5692629.579),180.72873181646662
635337.1204,5692629.513,27.67,125187.36,7.389953617,5.263755304,20.02294239,8.897940218,34.34397472,18.14810278,0.075209356,0.272787363,0.618064947,0.363730252,0.594409237,-1.197913365,1,110,POINT (635337.1204 5692629.513),181.40187519638252
635336.2123,5692629.428,27.67,125187.64,7.089953617,5.263755304,19.32294239,8.797940218,34.44397472,18.14810278,0.075209356,0.242787363,0.658064947,0.333730252,0.544409237,-0.767913365,1,110,POINT (635336.2123 5692629.428),182.31394460711545
635335.5599,5692629.369,27.67,125187.84,7.089953617,5.263755304,20.12294239,8.997940218,34.64397472,18.14810278,0.075209356,0.212787363,0.588064947,0.313730252,0.574409237,-0.667913365,1,110,POINT (635335.5599 5692629.369),182.96900701640897
635334.9382,5692629.313,27.66854848,125188.03,7.574509609,5.559808634,21.02294239,9.297940218,34.54397472,18.14810278,0.065158448,0.202571494,0.538064947,0.323730252,0.764409237,-1.227913365,1,110,POINT (635334.9382 5692629.313),183.59322403797054
635334.4516,5692629.269,27.66295488,125188.19,7.865186395,5.737499053,21.02294239,9.297940218,34.54397472,18.14810278,0.064894269,0.211496843,0.538064947,0.323730252,0.714409237,-1.777913365,1,110,POINT (635334.4516 5692629.269),184.08180930169232
635333.8455,5692629.213,27.66010368,125188.39,7.765186395,5.632236216,21.02294239,9.597940218,34.54397472,18.44810278,0.064843219,0.241238073,0.557942062,0.363730252,0.51444483,-1.717913365,1,110,POINT (635333.8455 5692629.213),184.690490835793
635333.0731,5692629.141,27.66832352,125188.62,7.462007075,5.628187918,21.02294239,9.597940218,34.54382331,18.84773829,0.064832748,0.271194639,0.577942062,0.403730252,0.564480316,-1.317968065,1,110,POINT (635333.0731 5692629.141),185.46623935181813
635332.4634,5692629.084,27.66832352,125188.82,7.562007075,5.628187918,20.62294239,9.597940218,34.44382331,18.84773829,0.064811825,0.261151304,0.587942062,0.363730252,0.594480316,-0.907968065,1,110,POINT (635332.4634 5692629.084),186.07859798043373
635331.8333,5692629.024,27.66832352,125189.01,7.762007075,5.728187918,20.72294239,9.697940218,34.34382331,18.84773829,0.074811825,0.231151304,0.597942062,0.313730252,0.544480316,-0.917968065,1,110,POINT (635331.8333 5692629.024),186.71154822325644
635331.2933,5692628.971,27.66268192,125189.2,7.762007075,5.728187918,20.72294239,10.19794022,34.64382331,18.84773829,0.074811825,0.211151304,0.597942062,0.343730252,0.574480316,-1.117968065,1,110,POINT (635331.2933 5692628.971),187.25414291552002
635330.6381,5692628.903,27.66018176,125189.4,7.662007075,5.728187918,21.32294239,10.69794022,35.24382331,18.74773829,0.064811825,0.211151304,0.587942062,0.363730252,0.794480316,-1.187968065,1,110,POINT (635330.6381 5692628.903),187.91286215772038
635329.8425,5692628.812,27.66808704,125189.63,7.962007075,6.128187918,21.92294239,10.69794022,34.94382331,18.84773829,0.054811825,0.221151304,0.597942062,0.363730252,0.754480316,-1.477968065,1,110,POINT (635329.8425 5692628.812),188.7136494952386
635329.2469,5692628.741,27.66808704,125189.83,8.262007075,6.228187918,21.32294239,10.09794022,34.74382331,19.24773829,0.054811825,0.221151304,0.627942062,0.373730252,0.684480316,-1.887968065,1,110,POINT (635329.2469 5692628.741),189.31346643392408
635328.6294,5692628.666,27.66808704,125190.04,8.362007075,6.128187918,20.72294239,10.19794022,35.04382331,19.64773829,0.064811825,0.251151304,0.637942062,0.363730252,0.634480316,-1.257968065,1,110,POINT (635328.6294 5692628.666),189.93550441515288
635328.2237,5692628.616,27.66241664,125190.16,8.562007075,6.128187918,20.72294239,10.19794022,35.24382331,19.74773829,0.074811825,0.271151304,0.637942062,0.363730252,0.544480316,-0.627968065,1,110,POINT (635328.2237 5692628.616),190.34427389784918
635327.5526,5692628.536,27.66,125190.36,8.562007075,6.228187918,21.22294239,10.49794022,35.44382331,19.74773829,0.064811825,0.231151304,0.597942062,0.303730252,0.564480316,-0.867968065,1,110,POINT (635327.5526 5692628.536),191.02012536814715
635326.6685,5692628.435,27.66,125190.64,8.362007075,6.428187918,21.92294239,10.59794022,35.94382331,19.94773829,0.064811825,0.201151304,0.547942062,0.333730252,0.584480316,-1.397968065,1,110,POINT (635326.6685 5692628.435),191.909975810744
635326.0619,5692628.368,27.66,125190.84,8.462007075,6.528187918,21.82294239,10.69794022,36.74382331,19.74773829,0.064811825,0.221151304,0.567942062,0.373730252,0.604480316,-1.227968065,1,110,POINT (635326.0619 5692628.368),192.52026472596663
635325.3951,5692628.298,27.66145152,125191.07,8.562007075,6.528187918,22.52294239,10.69794022,35.94382331,19.44773829,0.064811825,0.241151304,0.577942062,0.413730252,0.604480316,-0.857968065,1,110,POINT (635325.3951 5692628.298),193.19072892331036
635324.9316,5692628.251,27.66704512,125191.22,8.862007075,6.628187918,22.52294239,10.69794022,35.44382331,19.54773829,0.054811825,0.221151304,0.577942062,0.413730252,0.584480316,-1.027968065,1,110,POINT (635324.9316 5692628.251),193.6566057847035
635324.3776,5692628.196,27.66997632,125191.39,8.962007075,6.828187918,22.62294239,10.89794022,35.34382331,19.54773829,0.054811825,0.211151304,0.557942062,0.373730252,0.554480316,-1.747968065,1,110,POINT (635324.3776 5692628.196),194.21332923487543
635323.6638,5692628.127,27.66296,125191.61,9.262007075,6.928187918,22.82294239,11.39794022,35.24382331,19.74773829,0.064811825,0.231151304,0.557942062,0.333730252,0.544480316,-2.237968065,1,110,POINT (635323.6638 5692628.127),194.9304564481764
635323.0051,5692628.063,27.65208,125191.82,9.362007075,6.728187918,23.12294239,11.49794022,35.24382331,20.14773829,0.064811825,0.281151304,0.537942062,0.353730252,0.544480316,-2.317968065,1,110,POINT (635323.0051 5692628.063),195.5922582992389
635322.4712,5692628.012,27.65335296,125192.01,9.062007075,6.628187918,23.12294239,11.09794022,35.94382331,20.54773829,0.064811825,0.311151304,0.537942062,0.363730252,0.464480316,-1.737968065,1,110,POINT (635322.4712 5692628.012),196.1285886171537
635321.8767,5692627.956,27.66463616,125192.18,8.662007075,6.528187918,22.82294239,11.09794022,36.44382331,20.54773829,0.064811825,0.311151304,0.577942062,0.363730252,0.364480316,-0.977968065,1,110,POINT (635321.8767 5692627.956),196.72572030279156
635321.276,5692627.9,27.66981824,125192.37,8.862007075,6.728187918,22.32294239,11.29794022,36.24382331,20.34773829,0.064811825,0.251151304,0.637942062,0.343730252,0.504480316,-0.697968065,1,110,POINT (635321.276 5692627.9),197.32902494396953
635320.3992,5692627.819,27.66191296,125192.63,9.562007075,6.828187918,23.22294239,11.69794022,36.24382331,20.34773829,0.054811825,0.201151304,0.537942062,0.293730252,0.534480316,-0.917968065,1,110,POINT (635320.3992 5692627.819),198.209558441336
635319.8162,5692627.766,27.66191296,125192.83,9.862007075,6.828187918,23.62294239,11.59794022,36.44382331,20.54773829,0.054811825,0.201151304,0.517942062,0.363730252,0.604480316,-0.957968065,1,110,POINT (635319.8162 5692627.766),198.7949625752588
635319.1248,5692627.706,27.66,125193.03,9.762007075,6.828187918,23.62294239,11.89794022,36.34382331,20.84773829,0.054811825,0.211151304,0.517942062,0.373730252,0.584480316,-1.237968065,1,110,POINT (635319.1248 5692627.706),199.48896110549177
635318.7188,5692627.671,27.66,125193.17,9.662007075,7.028187918,23.62294239,11.89794022,36.34382331,20.94773829,0.064811825,0.221151304,0.517942062,0.373730252,0.584480316,-1.767968065,1,110,POINT (635318.7188 5692627.671),199.89646693364293
635318.0908,5692627.618,27.65893376,125193.36,9.362007075,6.928187918,23.62294239,12.39794022,35.94382331,21.04773829,0.074811825,0.241151304,0.517942062,0.353730252,0.504480316,-2.137968065,1,110,POINT (635318.0908 5692627.618),200.52669943047655
635317.2784,5692627.548,27.65179136,125193.63,9.562007075,7.028187918,23.62294239,11.89794022,36.14382331,21.24773829,0.074811825,0.281151304,0.597942062,0.383730252,0.484480316,-1.647968065,1,110,POINT (635317.2784 5692627.548),201.34210960946513
635316.6162,5692627.49,27.64247808,125193.83,9.862007075,6.828187918,23.92294239,11.69794022,37.04382331,21.24773829,0.064811825,0.301151304,0.557942062,0.363730252,0.574480316,-0.787968065,1,110,POINT (635316.6162 5692627.49),202.00684477469687
635315.9265,5692627.427,27.64247808,125194.06,9.862007075,6.728187918,24.42294239,11.69794022,37.34382331,21.24773829,0.064811825,0.261151304,0.537942062,0.313730252,0.584480316,-0.527968065,1,110,POINT (635315.9265 5692627.427),202.69941613575253
635315.423,5692627.379,27.65409024,125194.22,10.06200707,7.028187918,24.42294239,11.69794022,37.34382331,21.24773829,0.054811825,0.211151304,0.537942062,0.313730252,0.574480316,-1.037968065,1,110,POINT (635315.423 5692627.379),203.2051989449025
635312.8033,5692627.105,27.64689976,125195.07,10.86200707,7.227564613,24.32294239,12.29794022,38.04384695,21.54771645,0.054807759,0.261123304,0.507942062,0.383730252,0.52448476,-1.107975378,1,110,POINT (635312.8033 5692627.105),205.83918909089772
635312.7067,5692627.094,27.64689976,125195.1,10.86200707,7.227564613,24.32294239,12.29794022,38.04386225,21.74770109,0.054807759,0.261123304,0.507942062,0.383730252,0.594487987,-1.707980756,1,110,POINT (635312.7067 5692627.094),205.9364133678478
635312.0893,5692627.024,27.64191896,125195.29,10.66200707,7.327564613,24.32294239,12.29794022,38.14396695,21.94759184,0.054807759,0.221123304,0.507942062,0.383730252,0.564508433,-1.448017314,1,110,POINT (635312.0893 5692627.024),206.5577689503421
635311.0242,5692626.903,27.64536384,125195.62,10.76200707,7.127564613,24.62280447,12.29769842,37.94396695,21.84759184,0.054807759,0.261123304,0.537931379,0.383715061,0.594508433,-1.678017314,1,110,POINT (635311.0242 5692626.903),207.62971998004534
635310.3556,5692626.829,27.65617408,125195.83,10.76200707,7.127564613,24.62280447,11.99769842,37.74396695,21.34759184,0.054807759,0.261123304,0.577931379,0.343715061,0.614508433,-1.308017314,1,110,POINT (635310.3556 5692626.829),208.30240263923199
635309.7352,5692626.761,27.65664704,125196.02,10.56200707,6.927564613,24.82280447,11.79769842,37.74396695,20.94759184,0.064807759,0.271123304,0.557931379,0.353715061,0.664508433,-0.408017314,1,110,POINT (635309.7352 5692626.761),208.9265181413738
635309.2398,5692626.707,27.64536384,125196.18,10.46200707,6.827564613,24.82280447,11.79769842,37.84396695,20.84759184,0.064807759,0.231123304,0.557931379,0.353715061,0.834508433,-0.618017314,1,110,POINT (635309.2398 5692626.707),209.42485252706712
635308.607,5692626.638,27.64079488,125196.38,10.36200707,7.027564613,24.42280447,11.89769842,37.14396695,20.74759184,0.054807759,0.201123304,0.547931379,0.273715061,0.714508433,-0.998017314,1,110,POINT (635308.607 5692626.638),210.06140326349382
635307.7251,5692626.546,27.64820864,125196.63,10.26200707,7.027564613,24.32280447,11.69769842,36.44396695,20.74759184,0.064807759,0.211123304,0.517931379,0.303715061,0.584508433,-0.478017314,1,110,POINT (635307.7251 5692626.546),210.9480890082153
635307.123,5692626.487,27.64820864,125196.83,10.26200707,6.927564613,23.92280447,11.79769842,35.94396695,20.54759184,0.064807759,0.221123304,0.527931379,0.253715061,0.584508433,-0.228017314,1,110,POINT (635307.123 5692626.487),211.55307281796908
635306.4799,5692626.424,27.64,125197.04,10.16200707,7.027564613,23.72280447,11.99769842,35.74396695,20.44759184,0.064807759,0.201123304,0.517931379,0.243715061,0.634508433,-0.948017314,1,110,POINT (635306.4799 5692626.424),212.199251284024
635306.0436,5692626.383,27.64,125197.16,10.06200707,7.227564613,23.72280447,11.99769842,35.84396695,20.24759184,0.064807759,0.201123304,0.517931379,0.243715061,0.594508433,-1.468017314,1,110,POINT (635306.0436 5692626.383),212.6374734765154
635305.4316,5692626.325,27.64,125197.36,10.06200707,6.827564613,23.62280447,11.99769842,35.34396695,20.14759184,0.064807759,0.231123304,0.477931379,0.363715061,0.694508433,-1.508017314,1,110,POINT (635305.4316 5692626.325),213.2522156988974
635304.4827,5692626.234,27.64,125197.64,9.862007075,6.727564613,22.62280447,11.19769842,34.74396695,19.84759184,0.064807759,0.251123304,0.557931379,0.383715061,0.754508433,-1.718017314,1,110,POINT (635304.4827 5692626.234),214.20546918560785
635303.9675,5692626.184,27.64145152,125197.82,9.362007075,6.627564613,22.22280447,10.69769842,35.34396695,19.64759184,0.064807759,0.261123304,0.577931379,0.383715061,0.614508433,-1.588017314,1,110,POINT (635303.9675 5692626.184),214.72308974161925
635303.3225,5692626.12,27.64145152,125198.01,8.962007075,6.527564613,22.22280447,10.59769842,35.24396695,19.44759184,0.064807759,0.271123304,0.577931379,0.363715061,0.614508433,-1.518017314,1,110,POINT (635303.3225 5692626.12),215.37125715830686
635302.8297,5692626.071,27.64731808,125198.17,9.062007075,6.527564613,22.52280447,10.59769842,35.14396695,19.14759184,0.064807759,0.261123304,0.537931379,0.363715061,0.664508433,-1.678017314,1,110,POINT (635302.8297 5692626.071),215.86648724621838
635302.2013,5692626.009,27.65,125198.37,8.862007075,6.327564613,22.42280447,10.89769842,35.14396695,18.84759184,0.054807759,0.261123304,0.517931379,0.353715061,0.654508433,-1.508017314,1,110,POINT (635302.2013 5692626.009),216.49793840043537
635301.3388,5692625.923,27.65,125198.62,8.962007075,6.227564613,21.92280447,10.39769842,34.94396695,18.64759184,0.054807759,0.271123304,0.567931379,0.433715061,0.614508433,-0.828017314,1,110,POINT (635301.3388 5692625.923),217.3647153323741
635300.7495,5692625.865,27.65,125198.82,8.862007075,6.127564613,21.62280447,10.09769842,33.84396695,18.34759184,0.054807759,0.261123304,0.537931379,0.333715061,0.574508433,-0.378017314,1,110,POINT (635300.7495 5692625.865),217.9568626873572
635300.1534,5692625.808,27.64882376,125199.02,8.362007075,6.127564613,21.12280447,10.59769842,33.74396695,18.04759184,0.054807759,0.211123304,0.527931379,0.253715061,0.574508433,-0.808017314,1,110,POINT (635300.1534 5692625.808),218.5556817001664
635299.5185,5692625.748,27.64416296,125199.2,8.162007075,6.327564613,21.12280447,10.79769842,34.84396695,18.14759184,0.044807759,0.201123304,0.527931379,0.313715061,0.514508433,-1.488017314,1,110,POINT (635299.5185 5692625.748),219.1934104904797
635298.8433,5692625.686,27.63914112,125199.4,8.362007075,6.227564613,21.62280447,10.39769842,35.14396695,17.94759184,0.044807759,0.231123304,0.497931379,0.383715061,0.534508433,-1.548017314,1,110,POINT (635298.8433 5692625.686),219.8714510792836
635298.2097,5692625.628,27.63134848,125199.62,8.562007075,6.127564613,21.32280447,10.19769842,34.94396695,17.54759184,0.044807759,0.281123304,0.477931379,0.443715061,0.584508433,-1.518017314,1,110,POINT (635298.2097 5692625.628),220.50770021283898
635297.5338,5692625.567,27.63134848,125199.83,8.062007075,6.127564613,21.22280447,9.897698418,34.74396695,17.24759184,0.044807759,0.311123304,0.497931379,0.433715061,0.614508433,-1.108017314,1,110,POINT (635297.5338 5692625.567),221.1863472566048
