,x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_2.00,EC_end,pos
27,107746.1284,183327.1227,18.686029963424044,26.46669291939776,38.03582339396632,50.01115353268549,60.59393883470708,69.09050837343301,75.3760130427186,79.60351324485173,82.03105239570029,82.93636123002743,82.58550981615501,81.21244119401945,79.01672723737545,76.16884550048422,72.81066084443194,69.05604528335714,65.00286852098924,60.72672007296379,56.2932400415565,51.75222379826724,47.148351690367804,15.63063477
28,107746.3097,183326.8439,17.259520662691784,25.87713490272148,38.690469620472086,51.97361587899995,63.729390820070066,73.15436051453956,80.0884500851114,84.68428703999389,87.2177277858081,87.99487356530824,87.31335626937579,85.44235950836062,82.60835376841132,79.01243256213267,74.81446393987034,70.15181393456605,65.13454919291941,59.855656554155836,54.38835227785341,48.79221196930527,43.12357834382918,15.96322382
29,107746.4307,183326.6575,16.633593555451075,25.35169655998283,38.35921109398035,51.88296738801773,63.88038462598896,73.52136828906504,80.63653673818874,85.37371177248266,88.01391937785317,88.86784861605284,88.23639011594886,86.39427450988894,83.57208005517053,79.97126283303824,75.758659510003,71.06811268736124,66.01721476072986,60.69618984809304,55.184195853553184,49.54253955745595,43.826204988588216,16.18537661
30,107746.615,183326.373,15.558534680255491,24.35261943016546,37.430961029688206,51.01722997118225,63.08494331106019,72.81232126275846,80.03129960928784,84.88786490909519,87.65666922865698,88.64925968030276,88.16838471113793,86.48204118683603,83.82613979069579,80.39562331037037,76.35792707588547,71.84909708756925,66.98329669334242,61.853503176283944,56.53671943668395,51.093575273002955,45.575875279906064,16.5243997
31,107746.7616,183326.1467,15.29479976835747,23.813359866676098,36.49715720568463,49.704313757833816,61.47005873686063,70.99226540880674,78.10498018976126,82.94695548230914,85.78625728346238,86.92170588797146,86.63573140432747,85.1907234414414,82.80580308813734,79.67385096065173,75.952012440328,71.77132849087789,67.2382577465424,62.44719650938716,57.4682621705437,52.36085240924394,47.170954402868844,16.79405639
32,107746.8538,183326.0042,15.259428080887831,23.31745685044054,35.41398215218465,48.1076483407961,59.509191019805954,68.82716365311477,75.87604277928924,80.76954220106819,83.7467187567456,85.08140009289089,85.04063212062675,83.871424518427,81.78725654209842,78.97168863594729,75.57464114077219,71.72461406266275,67.52339937851069,63.0624689662885,58.40831715893479,53.623772283562936,48.75422036012423,16.96374926
33,107746.9832,183325.8045,14.231783604551078,22.245409993994684,34.35858213762276,47.15170929584389,58.71889629423477,68.23725644378372,75.50385010725442,80.60394458845995,83.76880196783507,85.26009604228464,85.34340992111404,84.26483755930917,82.24100199237742,79.45665548988123,76.06579249168027,72.19803560670313,67.95960800783102,63.44400911742185,58.720198940384755,53.856829989252724,48.8938151456428,17.20172467
34,107747.1633,183325.527,14.148911169566203,21.726331997837462,33.38129820522055,45.83765576651031,57.223559220619,66.70465123144695,74.0426780885669,79.30323801509215,82.68894903536263,84.45175939066922,84.83765386976962,84.08460424113926,82.39604261236228,79.94846315300796,76.89572896024931,73.36088877885034,69.45429016983606,65.26023564520354,60.852391952967864,56.29570454993935,51.634608353173796,17.53256094
35,107747.3733,183325.204,10.969957612267724,19.041473594851336,31.415181855316042,44.629333854693634,56.71826752099072,66.8179325677008,74.68400833880813,80.3891218747577,84.1442872644378,86.20827463925458,86.84300599985731,86.29178742656221,84.76931256259452,82.4628199956378,79.52603066200379,76.09053900680598,72.26538197253156,68.1405460771348,63.793174374024304,59.28359660042907,54.662274866635805,17.91785628
36,107747.6963,183324.7092,8.395663870907375,16.392171061871103,28.865410014291747,42.36654521906229,54.882119757409676,65.49484057371676,73.91979398314464,80.20246358712488,84.53458372637786,87.16437608235562,88.3464932669911,88.31887702568991,87.29504947086117,85.46073975977102,82.97273444298621,79.9626235836592,76.54293461974524,72.80517116119326,68.82536298256471,64.66740496037161,60.38157924432697,18.50872592
37,107747.8486,183324.477,7.134839584787968,14.533535574163116,26.284828093062274,39.22166363227971,51.439238761339254,62.03091859812452,70.68817241746581,77.41030684742968,82.34899355717218,85.71399144871644,87.72874103045925,88.61053931575991,88.54849012446583,87.71494939471356,86.24942970904137,84.27797307655486,81.90090730883715,79.20537498532775,76.25720661889201,73.11938503881937,69.83724345672469,18.78642993
38,107748.0443,183324.1795,6.1537019259975985,12.78951422539185,23.663599917568487,35.93535201406671,47.80662037193568,58.372021380760145,67.27864936850585,74.47574130194775,80.06128721752268,84.2044090485805,87.09348026909937,88.91659658041239,89.84162115822394,90.01693404891066,89.57290093691226,88.62076645101284,87.25872962883764,85.56551990346328,83.60814273311793,81.44046548696815,79.11525500103815,19.14243258
39,107748.2051,183323.9355,6.049482000635598,12.077002955915287,22.23187472708157,33.919573754728006,45.42463772903042,55.84737046756856,64.80785825188347,72.2265532550146,78.17395932902534,82.78259761009336,86.21718862504736,88.63934107587323,90.20561509790149,91.05190724888637,91.29628754123435,91.0461861053082,90.38910981035262,89.40245896809185,88.15077981510967,86.6878083575274,85.05460141592923,19.43469314
40,107748.3993,183323.6413,7.288190417078901,12.933519576971738,22.500886598300916,33.552047082295715,44.472415784283626,54.417344219724114,63.03158734026401,70.23083457649953,76.07415514768708,80.68640265201685,84.21731159749868,86.81472843098354,88.61852619918068,89.75115940893383,90.32505183238226,90.43436168245852,90.16202148426152,89.57575222659726,88.73391808452827,87.68521127767512,86.47342826282825,19.78719073
41,107748.6748,183323.2244,10.574206142821852,15.833898524090651,24.650280853662558,34.75424515899652,44.680362206795884,53.681930654067294,61.459135260269534,67.95798989897179,73.24351754927773,77.4363204070005,80.67392439033402,83.09086773529322,84.81176976521807,85.94852002786715,86.59708899399452,86.84197946698472,86.75415965808871,86.39266310619314,85.8072949644477,85.0366095322933,84.12082309602135,20.28695855
42,107748.8347,183322.9826,13.175319024491705,18.50304129647282,27.27806414693201,37.14998879373265,46.662604889470174,55.118164520556185,62.26803339984766,68.10129885076088,72.71679384346706,76.2539648315664,78.86061661055652,80.67712572344811,81.83254985201397,82.44079399777075,82.60010584429135,82.38918225106808,81.87651198417124,81.11811899732837,80.16228419305001,79.04890273362743,77.81024143071369,20.57682018
43,107749.0124,183322.7139,15.052293871365,21.007871291607856,30.49143073942542,40.864031597797016,50.587553518503135,58.972809577919,65.8129989186905,71.15160493866391,75.12466575351867,77.91711104159987,79.70327828033383,80.65183218313521,80.90901697073593,80.60272716498316,79.83786243655767,78.70610573802765,77.2780911524789,75.61670787770423,73.77560037633035,71.79520243202809,69.71449788612156,20.89894392
44,107749.2168,183322.4046,15.043214583414334,22.23084202312858,33.27364067617987,45.03621945744298,55.7767385896126,64.76321019868666,71.81822353587907,77.03368725717628,80.61020052782675,82.782191280746,83.77738682349371,83.80451825257927,83.04566769720705,81.65409925455855,79.75848583864308,77.46385590040904,74.85779181149404,72.01198166086243,68.98624565635922,65.82928806277586,62.58156055783658,21.26967672
45,107749.403,183322.1226,13.291743375502884,22.06282952712709,35.18367267197233,48.90425688953044,61.209830119695646,71.2861559284985,78.96643966530242,84.39292693254102,87.83044496460863,89.57558801372146,89.91283037307724,89.09894671565495,87.35431747979125,84.86677002236625,81.79361977473452,78.26323128258177,74.38431731034565,70.24328933875795,65.91241859943837,61.44924893102548,56.90116620642042,21.60760312
46,107749.5712,183321.8672,11.788267003757577,21.87171794907404,36.84398634435213,52.465832474390474,66.44251263126458,77.82208406063505,86.38942639763249,92.28896768931949,95.82263554477795,97.33005572729616,97.15093789906042,95.58441894373388,92.89731797464108,89.31028374576039,85.01426377806413,80.16891293036991,74.8998119869512,69.31846964349661,63.51169360099984,57.550687642285354,51.492563347197276,21.91342561
47,107749.7388,183321.6124,12.794852662515018,22.836379063061237,37.72825146719736,53.2459599945808,67.1097264882294,78.37542885696108,86.84380831682353,92.65835448564046,96.13369186115217,97.60398346196067,97.41312263258108,95.85083636736854,93.18318401991763,89.63129933152659,85.38784217128992,80.60578216239463,75.41427073139698,69.91840588614156,64.19944551863149,58.334268805846236,52.375487461524635,22.21841912
48,107749.9066,183321.3569,12.871390335638008,23.07435864022769,38.13552069545726,53.757287081684375,67.65230976470562,78.89486811543897,87.30046082840562,93.03820217790478,96.42114258394206,97.80136882706469,97.51647891187352,95.87159064773054,93.12912879599236,89.51380594574213,85.21281512311694,80.38071823994201,75.14517775044825,69.61046283330495,63.86125964670289,57.96770407654146,51.986697266249784,22.52413195
49,107750.0265,183321.1744,14.365479508912735,24.461477321207255,39.3244786020741,54.69203680358005,68.30751558026371,79.27132278866141,87.41391685254123,92.91280596380756,96.0830251238266,97.27550585594486,96.8285385537583,95.0422829149644,92.18274884866922,88.46513024140938,84.07703259235383,79.16950822693573,73.87002101470314,68.28033163119797,62.48530726303794,56.551114535835815,50.535162384327265,22.7424903
50,107750.2251,183320.8724,15.305797663008113,25.46845929124373,40.386286580867115,55.761991290641646,69.33205667042756,80.19867658852482,88.20284248247994,93.53092917815606,96.50900632182477,97.49746041971758,96.83648565560885,94.83351619779584,91.75284409552903,87.81654480739802,83.21175315963322,78.09072391652899,72.57880676905957,66.7785061727398,60.77451741130349,54.63553311087729,48.4170580217851,23.10394943
51,107750.509,183320.442,14.172352893464348,24.85665870988096,40.45057164112377,56.463225317266705,70.5478643603343,81.7816304050244,90.00531658230797,95.4170986291769,98.36390122699548,99.22628449381546,98.36369487608694,96.09962230381271,92.70551188733121,88.42376713269591,83.44496999058335,77.93701630349273,72.0290700770729,65.8322098085092,59.43209750469886,52.89752149126095,46.286372781802704,23.61945999
52,107750.6907,183320.1676,12.482642130270214,23.630040843288153,39.86202290139338,56.50912431668962,71.13402874528782,82.78362208294762,91.29506286128534,96.88063297167227,99.89473744400178,100.73572574161915,99.77211844920878,97.35031777488267,93.7511246062175,89.22896301504676,83.97809403385345,78.17193154358755,71.94242611748203,65.40334088509107,58.64800331004597,51.7505076960708,44.77035585337483,23.94862947
53,107750.8727,183319.8938,10.880782010544126,22.210806103960053,38.72974731770558,55.70074202632102,70.64310182964847,82.57797877035641,91.32544932750326,97.09467858874076,100.24058165403207,101.15672252226399,100.22855172757566,97.79748010631981,94.1644370490275,89.57324616992486,84.23460210150797,78.31755969530629,71.96334461095677,65.28473506571702,58.37786190236072,51.31917910790156,44.17356362219612,24.27740215
54,107751.0455,183319.6348,11.206607639325384,21.743308980838062,37.092133222940525,52.846741925263565,66.72218880871357,77.83215038732999,86.03386770894967,91.53107621021327,94.66226178809062,95.79483608783791,95.2763812050311,93.41534478462874,90.47700246671897,86.6858969934662,82.22701955814861,77.2533108676504,71.89159538429573,66.24324426712599,60.3919196896734,54.40726431592749,48.340080367518986,24.58871088
55,107751.2445,183319.3381,11.839172664360207,21.561331366932112,35.83634052513138,50.577538638035826,63.636830911687355,74.17200247939485,82.02768142807616,87.3753159209545,90.51796856327195,91.78986841413469,91.51496925679602,89.97757408355822,87.42170625812689,84.05378123383893,80.04758399347308,75.54651710538515,70.66772530536252,65.50596185616418,60.140410108182856,54.63679600598407,49.0477917898617,24.94600827
56,107751.3619,183319.1637,13.073513028665989,21.98414298946669,35.090190283354985,48.67783327924495,60.78205157423984,70.61804494927193,78.02730300331275,83.15712422077898,86.27703460122972,87.68655328562276,87.67634491631469,86.50308677053967,84.390838094956,81.52706406845321,78.07278212817059,74.15958924898823,69.89655841089191,65.37230938880715,60.66197817485823,55.82244678405457,50.90174129058165,25.15624371
57,107751.5436,183318.8951,12.348692828507774,20.998332603612074,33.71634730931088,46.91039552439975,58.68540138706257,68.28868132861528,75.56854391825172,80.67094381270057,83.85230703926028,85.40178614743257,85.59403232309897,84.67514224229586,82.8582868970001,80.32524781687698,77.22646782412998,73.68604847340666,69.80688196708329,65.6739085544612,61.36044690556277,56.92153215873283,52.40372566487954,25.48048869
58,107751.6921,183318.6764,9.725507934802607,18.659722331459815,31.855897181439047,45.61907908328975,57.97683222308432,68.11760731293688,75.86425703840582,81.34287139268541,84.81002609896987,86.5577008058918,86.86827507646058,85.9996537151806,84.17289355024083,81.57874079958744,78.37448516825809,74.69187796016966,70.64320340913584,66.31671382274608,61.78852608658636,57.11776167511257,52.35571044883571,25.74488337
59,107751.8794,183318.402,7.349640820579555,16.05964339031258,29.12534901771478,42.890774771719464,55.35543263234941,65.67633735774156,73.6508999902892,79.38858045900011,83.13287857925201,85.16517868693937,85.76311766803035,85.18113564700388,83.64091052677064,81.33232956453746,78.41285033757063,75.0128372546613,71.2383452158734,67.17776937234952,62.905108412947456,58.479914031408505,53.9536599808425,26.07705981
60,107752.0728,183318.1198,7.069011327729523,15.079501296578755,27.228361434650594,40.145339915103236,51.95749348995131,61.857107500717916,69.63019514678032,75.35700088408275,79.24622449473523,81.55195814292077,82.52635542980804,82.40155096501068,81.37551821094463,79.62413034215656,77.28871920785623,74.49530352465177,71.33975749663283,67.90698703487448,64.26483011223036,60.471032734116264,56.572242731439445,26.41921618
61,107752.2964,183317.7946,7.590841087044941,14.867527536529193,25.956152650038423,37.799356447700305,48.69162869796773,57.89197507833304,65.20105935543066,70.68690025905133,74.53431568456645,76.96869193634964,78.21333824238907,78.47108870718017,77.91946692464502,76.70886404586597,74.96871099733386,72.80925410300634,70.31972945699535,67.57433173985937,64.63446762651162,61.548230503663724,58.35919532432756,26.81390415
62,107752.529,183317.4578,7.967848111712626,14.740143196109447,25.00774646130723,35.92957368320474,45.95096567431265,54.41869641561673,61.17273457358548,66.29166264246078,69.95166869713954,72.36036309368284,73.72018935187786,74.21254405117462,73.99758970378787,73.20859571846853,71.9594421518219,70.34374925937426,68.44042790568983,66.31238687381163,64.01112228931137,61.58023332490203,59.05834453464001,27.22314664
63,107752.7195,183317.1831,8.597812254154398,15.008761255256193,24.420333828155595,34.165899608622745,42.90513582750672,50.1521913038638,55.858471582336165,60.15875232496197,63.24985719852828,65.33519069363446,66.59888448751175,67.19964843655934,67.27025843906071,66.91661082586823,66.22968567574343,65.28375239696577,64.13691561971342,62.835026298605655,61.415416165067,59.90652624902887,58.333666086914114,27.55749803
64,107752.8912,183316.9365,8.125535778827969,14.075316871619309,22.86566920992681,32.01987884848841,40.28110457056548,47.187482121550005,52.68670773518035,56.89373039187999,59.99068197273184,62.15851692933887,63.56674332923047,64.35923225426079,64.65810080484805,64.56320769936572,64.15553067697516,63.50154062047988,62.65268079640672,61.65342704820375,60.53923415153331,59.33694326400399,58.073515624517434,27.85798404
65,107752.9755,183316.8159,8.84265371699462,13.887743701846466,21.649003327269146,30.02815961887842,37.85655793271528,44.63240122693482,50.21992625696101,54.66151231253395,58.07456330685372,60.598540809997715,62.37041664076366,63.51681932208288,64.14482310173187,64.35041693934299,64.2104264331007,63.790685960259616,63.14458482606038,62.3186505557307,61.34878935367073,60.26733514124612,59.09981579159747,28.00511073
66,107753.1796,183316.5252,8.510193789609641,13.106290701918702,20.26310416302425,28.06181938791491,35.4162799863942,41.85009375525546,47.22455956543702,51.56740207459345,54.97752926589552,57.576946425789224,59.48764614859108,60.82093864612222,61.674253575227254,62.131840586969126,62.264588176380855,62.13171855312875,61.783360636792764,61.26024751349151,60.59699676183472,59.822167114042955,58.9585334826191,28.3603036
67,107753.3856,183316.2336,6.991711330128908,11.368426404554196,18.231896430783678,25.727908388938687,32.81204620274161,39.035505629519164,44.27968138405871,48.57506888356701,52.02067512373127,54.730534095233395,56.81849815550357,58.38410217144808,59.51784499405726,60.29214617264384,60.77341887966979,61.01502848795694,61.059012339872034,60.94341123308937,60.69502863472887,60.33733916748769,59.89405121478896,28.71732416
68,107753.5587,183315.9892,6.177546968231745,10.393409288052121,17.10063088595928,24.54426115469726,31.692704566703526,38.068880438567966,43.51371236244378,48.029771903859,51.693636515434044,54.6064981549365,56.87454453144176,58.595285487629745,59.85612310406314,60.73396098468193,61.29290711954674,61.58875305324465,61.66749894093329,61.567570900397726,61.32152548482912,60.95541438849716,60.49275813317942,29.01674764
69,107753.7391,183315.7355,5.398555606147649,9.206309186391199,15.393959323179974,22.378429939120497,29.199438520418465,35.40310149969051,40.82195565038815,45.441582766618055,49.315537423241715,52.524374454255366,55.157234010766345,57.297345890153714,59.01672425890322,60.3792655462421,61.445068542523536,62.25748482466317,62.85868231227688,63.2821973761962,63.55928811574173,63.70960473448907,63.75705734381093,29.32815101
70,107753.9109,183315.4939,5.344698581377799,8.58777826840124,14.02316047504867,20.288357585827637,26.534010285620678,32.34461746681008,37.55844764796107,42.14397617545131,46.133614412915286,49.58572563406565,52.56587028736222,55.13474643338985,57.346604398472294,59.25125749371977,60.89112110276658,62.30480235556181,63.52507006745552,64.57833009012653,65.49028860761813,66.27955694097732,66.9615425397512,29.62454688
71,107754.1777,183315.118,5.21866832662065,7.818977373224625,12.467589676110594,18.01489574136495,23.69801582086165,29.12842428564597,34.14323472129624,38.695037354004334,42.79496457435611,46.4751500531971,49.77931276848855,52.74958107131998,55.42647343080751,57.84561717596857,60.03840421770054,62.032711546580856,63.85122269821704,65.51379692849423,67.03728425541365,68.43706155591877,69.72640681470786,30.08553928
72,107754.3384,183314.8908,5.238553956956667,7.663798604079193,12.125770683839248,17.55035773041209,23.184949274063666,28.626041274858252,33.68679275694333,38.30456306265746,42.475072212389556,46.22410957567076,49.58923730568422,52.609152526351465,55.32361579782176,57.76790851830838,59.97319028561873,61.96966394764046,63.778472908887345,65.42437039196199,66.9225488848091,68.29384383023643,69.54777297872508,30.36379752
73,107754.5384,183314.6076,4.782788119782639,7.1615256232966775,11.537296185159255,16.8536846396746,22.378480065710384,27.722941728024093,32.71180508729841,37.28559605023508,41.44266443080369,45.20717586749324,48.612859573315525,51.69559716103739,54.49286593441839,57.036340043479456,59.35503200524076,61.47451695231412,63.418094847505344,65.20489106225313,66.85113008504429,68.36978340577168,69.77279742736886,30.71051558
74,107754.728,183314.3388,5.045851202177277,7.325680273391374,11.508786695891112,16.58997610821171,21.87766138423652,27.007289189968404,31.816252715161877,36.24897009434451,40.30331591100656,44.000658017330395,47.372055627198996,50.4493340295921,53.263733769874584,55.84362125679669,58.2154646651547,60.402796036801696,62.42470828853708,64.29755850695643,66.03593495108494,67.65114380194068,69.15642346880863,31.03943436
75,107754.9373,183314.041,4.85158940434758,7.342590200800125,11.826271365789172,17.196812792142605,22.70890333973147,27.972176018892608,32.816133348092166,37.19011493460558,41.10160978580275,44.58362916636012,47.684337910405695,50.44493707857148,52.90685599263145,55.108026221657724,57.07914701544938,58.85035872267088,60.44582952173785,61.888641718832496,63.194652339104394,64.38285476402429,65.46296777885136,31.40343064
76,107755.0537,183313.8753,5.375456242189898,7.650198347495047,11.874041503205014,17.0217147605934,22.369661712472077,27.52717149403076,32.31621707010024,36.67551401746931,40.60455801205933,44.12590927247316,47.27504975785274,50.08880546324962,52.604035611342304,54.85652161221531,56.87731687549303,58.694658387299626,60.33325779095744,61.814988297855564,63.15746995749924,64.37736178048627,65.48715957749492,31.60595958
77,107755.2527,183313.5917,5.30889837184901,7.583470468910214,11.911663195503976,17.252216781775786,22.831857917838413,28.21516683179505,33.189451400062886,37.67397756307114,41.65689230225223,45.159931029073256,48.2276743175418,50.90524432285209,53.235727619121676,55.262662913508656,57.02560793297757,58.556540518216046,59.8859891050578,61.03791155369386,62.038363678932186,62.90464642924535,63.656365584316575,31.95241659
78,107755.4237,183313.3475,5.545282206324543,7.726123183630199,11.939938322832472,17.182947418848027,22.69328037331084,28.031603180008094,32.9793506427745,37.44902186578576,41.426708553385915,44.929296877624836,47.99392748702274,50.66174470658529,52.97859536915865,54.98474522180144,56.719834466629976,58.21925531168305,59.51190953110122,60.627168225213325,61.58647850361459,62.41001516171768,63.11411140367287,32.25055114
79,107755.6087,183313.0827,5.158054111612378,7.5171114959925704,12.002849346745586,17.540043917445534,23.322027055026556,28.88372820528746,33.99499663894318,38.56214719301125,42.57099155784041,46.04770306530748,49.03830000689842,51.593255291579965,53.761379351711,55.58963856674632,57.12427387858028,58.40357587447045,59.4635972104425,60.333682761520194,61.03962383348436,61.60569144551244,62.05082971300363,32.57356677
80,107755.8087,183312.7955,5.189917627154839,7.733327717568583,12.486660378497557,18.289032093455507,24.284105334239065,29.98454411235592,35.15553841412057,39.709989128471406,43.64105618045341,46.98311297345146,49.79035154443904,52.12181128242082,54.03386875107769,55.58329367421728,56.818987947167,57.78549181511104,58.520346387170484,59.06004346718694,59.434194501301626,59.66577805887444,59.77340538919581,32.92351256
81,107755.9463,183312.5974,5.161514579318068,7.835012593935653,12.842919359942638,18.950275118647916,25.237785247575346,31.178993525423003,36.51775624191478,41.16128818364989,45.10636020790331,48.39158955449669,51.07782450178742,53.234871022221974,54.93220894421647,56.23369843064345,57.19599423932758,57.86669031928183,58.28800706066915,58.49870952764518,58.53298601261682,58.418012106907895,58.177914000775104,33.16471699
82,107756.0786,183312.4065,5.005815615667287,7.846020486003659,13.053645340325364,19.317129444973585,25.69587690338226,31.670108176227295,36.99884964216444,41.60380203099372,45.49313850379887,48.71542617218529,51.33502582335419,53.42585331354433,55.056800697005876,56.29390990285432,57.194072735778605,57.80731990874081,58.17540171557039,58.33746705112005,58.326279824327806,58.1704357962146,57.8948496728777,33.39702984
83,107756.2862,183312.1058,4.913164651255133,7.897460329924674,13.397659883327368,20.008590228025263,26.715442661437457,32.95571686084376,38.46899517329723,43.173360130920564,47.08047706617892,50.25089335579351,52.759151033653964,54.68780274823492,56.11482093506485,57.11306081162901,57.74892051499028,58.07825013741323,58.14858646928436,58.00032216234764,57.67052365076797,57.191394941012234,56.59057691587709,33.76239025
84,107756.4581,183311.8558,4.686318094535148,7.857464939043903,13.604170896623291,20.444953937066774,27.33436058845926,33.70042286660314,39.28685148440929,44.01919764904848,47.91676357521578,51.04633724378515,53.49096360829173,55.337172972821,56.66869967333131,57.56273360421124,58.08829819761723,58.302790590898525,58.25598665633987,57.98986357116053,57.542248773989115,56.944898326463836,56.22357279975083,34.06579989
85,107756.6439,183311.5845,5.633294013247785,8.57840310623977,14.057172583990315,20.663444440339084,27.374005938798184,33.613121096156505,39.12155545687097,43.812489639408014,47.698360575891265,50.83810586922852,53.30834447237015,55.19081101221231,56.56774431167395,57.51224085904828,58.092453939119466,58.36012545230933,58.36811676637107,58.15715545845597,57.765743014661076,57.22538474564842,56.56011466226291,34.39458733
86,107756.8825,183311.234,6.23696183988394,9.051590545795262,14.338163511001,20.758710458506783,27.32042316252617,33.46246196346016,38.91877635900648,43.59729313143621,47.49911574475409,50.674968677973425,53.19612427165208,55.14171773493346,56.58845813337927,57.608111689725085,58.2629124371476,58.60565411420127,58.68611925616448,58.545287877852545,58.22038409650415,57.74223878622949,57.1381944698666,34.81864421
87,107757.0863,183310.9329,6.1548874962136155,9.081404713163929,14.546104642813274,21.161911397239525,27.902170206844975,34.18692651216085,39.7415428378489,44.471314268797414,48.38192581155337,51.52600766812219,53.98456427935571,55.839145921793374,57.17403620088467,58.06420078404648,58.574868152451444,58.76511193996807,58.68456689843249,58.377765605162345,57.88341919403666,57.23404925857322,56.45820696502484,35.18215615
88,107757.2595,183310.6759,6.009955916190487,9.157770740954305,14.865252902763535,21.663961441292678,28.51003476937382,34.834883233640895,40.37943168158681,45.067795083835776,48.91768737423127,51.99438436929001,54.3810912676141,56.16731739025839,57.43734376707805,58.26825719438199,58.72748100396532,58.87446753955345,58.758372824522866,58.42465678215149,57.910167878893205,57.24622427923247,56.460563657796534,35.49212974
89,107757.4373,183310.4109,5.993675812683792,9.13533780200661,14.783297426099281,21.488928682214453,28.238300758840975,34.48466386906874,39.98686646453431,44.67332396481118,48.562361157296415,51.7151259338181,54.21263436251818,56.136562850442644,57.56746139704324,58.57485237423321,59.22385203407749,59.57221442185819,59.669092259673484,59.55386941906301,59.26108481595886,58.82137246720839,58.26439885799676,35.81123893
90,107757.6318,183310.12,5.78885606264375,8.873433712864188,14.49994647750651,21.23484561266478,28.057820151423446,34.40929577286883,40.03434446641986,44.85333775635745,48.87913879557205,52.16972328281732,54.80103647229991,56.8557365857715,58.412830897959175,59.54417305896226,60.31555304259793,60.77883332576836,60.983712615763515,60.97061291238032,60.77672360120491,60.43110423795056,59.95998319920805,36.16114622
91,107757.8212,183309.8353,5.728459103743813,8.653806495645199,14.110417424203206,20.729419362113866,27.50895282916043,33.88789307099523,39.60093231386547,44.55622644461778,48.75526718836612,52.24547071268444,55.09619737526422,57.38195751511848,59.17509338688512,60.54325418712536,61.546382524768,62.240354683048984,62.672181794292676,62.88292600552716,62.907008523149635,62.77507562010816,62.512902488399185,36.50308319
92,107757.9829,183309.5923,5.6393351248211525,8.40754790105744,13.687903405459348,20.17104113693078,26.877569741687484,33.24663261262139,39.00730884557478,44.05979484110548,48.3966685891082,52.05872045563384,55.104690337295224,57.6031524312757,59.621935199624936,61.22460830714997,62.47142581310544,63.412379288469985,64.0914885950344,64.54545113966809,64.80870336554874,64.9112796312121,64.88167700440749,36.794989
93,107758.1473,183309.3443,5.859473336397091,8.549020160626942,13.690616538262777,20.021193023367974,26.590965730337707,32.858245231500206,38.55907659734529,43.590229316045836,47.942474734078836,51.648994784396976,54.76671911805448,57.360171588615174,59.49319055423942,61.22731726348392,62.61587357220398,63.708100756918185,64.54283162202375,65.15921568347432,65.5879268349051,65.8578255782664,65.99372139618107,37.09252475
94,107758.3594,183309.0236,6.280548356840396,8.748208746423034,13.595430806686052,19.64976669181282,26.00360858814297,32.123334699174904,37.74175557534285,42.748515851232135,47.12239224368793,50.88923836029076,54.097532887574346,56.805414224093774,59.07156510865797,60.95147476110962,62.495844962223366,63.74936044839065,64.75237492365741,65.53967791305072,66.14151559621929,66.58423785336235,66.89154954723678,37.47700384
95,107758.5386,183308.7527,6.665227216971315,8.937680387997442,13.565941345726193,19.444164375279172,25.680643166073096,31.73595508951857,37.33346333934488,42.35160538086724,46.760510823936,50.57906203382341,53.85026295909927,56.62837821645337,58.96940369272146,60.92654704647963,62.549169498434615,63.88053006676994,64.96049348103499,65.82268804139694,66.49786559009385,67.01148300557715,67.38804441583822,37.80181671
96,107758.7287,183308.4654,6.747106491392732,8.8375601543128,13.299488045828806,19.097643833926483,25.345965831738063,31.49015596356029,37.22927297681459,42.42620281690099,47.03403911344537,51.064249059338984,54.54995198308763,57.539546640991624,60.08185711429791,62.231516559594674,64.03439302543369,65.5368315358411,66.77962841190676,67.79621338073511,68.61875792537104,69.27135569349592,69.77670243431987,38.14634317
97,107758.871,183308.2503,6.336308073681068,8.557507953113184,13.181416552691609,19.12011437237005,25.477588708616377,31.705690513381757,37.512905997179324,42.76954359429478,47.43426364239886,51.52090778294834,55.06527918818248,58.116699832728905,60.72856261783037,62.951675225405275,64.83634489766668,66.42519624793682,67.75589731621137,68.8603160281661,69.76736831915993,70.50521818963507,71.09673296727539,38.40423323
98,107759.0112,183308.0386,6.280952597100694,8.733647975235339,13.606243188911591,19.726944351875307,26.180746692260357,32.43236569914656,38.20882345268422,43.39872932505419,47.97684400767006,51.964672774049426,55.40668337727618,58.357781979307795,60.874199520001895,63.008757209175975,64.81161310764074,66.32406408188596,67.58811092705,68.63331368850162,69.49148756953501,70.18657187215558,70.73865487236455,38.65817932
99,107759.1511,183307.8267,6.105642631334828,8.726953505227051,13.759677273964291,19.978889858947348,26.472930282747637,32.72450522285776,38.48132356605843,43.64390035937729,48.19624857591406,52.166158670499975,55.60091311696807,58.55700477845773,61.092511591488275,63.25896312086818,65.10389214496162,66.67016242072589,67.99305354558645,69.10420790170107,70.03226173321235,70.80239069984918,71.43396895041734,38.91206488
