x,y,z,t,HCP0.5,PRP0.6,HCP1.0,PRP1.1,HCP2.0,PRP2.1,HCP0.5_inph,PRP0.6_inph,HCP1.0_inph,PRP1.1_inph,HCP2.0_inph,PRP2.1_inph
107765.378,183316.94,70.20440074,41358.02,14.68900417,4.979579314,29.41908503,10.53723387,41.5564315,20.18540925,0.955729471,0.669197236,0.935576372,0.08687223,1.238933416,-2.159253665
107765.266,183317.106,70.19666885,41358.09,14.58900417,4.979579314,29.41908503,10.53723387,41.1564315,19.58540925,0.955729471,0.669197236,0.935576372,0.08687223,1.248933416,-2.129253665
107765.121,183317.322,70.19,41358.18,14.38900417,4.979579314,28.91908503,10.33723387,40.5564315,18.58540925,0.945729471,0.669197236,0.935576372,0.08687223,1.258933416,-2.169253665
107765.041,183317.443,70.19,41358.23,14.38900417,4.979579314,28.51908503,10.13723387,40.0564315,18.58540925,0.945729471,0.669197236,0.935576372,0.08687223,1.248933416,-2.169253665
107764.88,183317.683,70.18491466,41358.33,14.38900417,4.879579314,28.11908503,10.03723387,39.7564315,18.38540925,0.945729471,0.669197236,0.935576372,0.08687223,1.248933416,-2.179253665
107764.702,183317.948,70.17815961,41358.44,13.98900417,4.779579314,27.71908503,9.737233874,39.4564315,18.28540925,0.945729471,0.669197236,0.935576372,0.08687223,1.238933416,-2.189253665
107764.544,183318.184,70.17220087,41358.54,13.78900417,4.679579314,27.51908503,9.637233874,39.1564315,18.38540925,0.955729471,0.669197236,0.935576372,0.08687223,1.228933416,-2.189253665
107764.388,183318.416,70.16577846,41358.64,13.68900417,4.679579314,27.51908503,9.637233874,39.1564315,18.48540925,0.955729471,0.669197236,0.935576372,0.08687223,1.228933416,-2.199253665
107764.193,183318.707,70.15653647,41358.74,13.68900417,4.679579314,27.51908503,9.837233874,39.2564315,18.68540925,0.945729471,0.669197236,0.935576372,0.08687223,1.218933416,-2.219253665
107764.061,183318.905,70.15073142,41358.85,13.78900417,4.779579314,27.41908503,9.944144304,39.2587218,19.08540925,0.945729471,0.669197236,0.935576372,0.08687223,1.219913336,-2.219253665
107763.764,183319.345,70.1388001,41359.03,13.92112966,4.685030266,27.44346906,10.17111032,39.0591648,19.27208853,0.955731284,0.668946829,0.935576372,0.077296831,1.240299391,-2.209253665
107763.588,183319.607,70.12935277,41359.12,14.12112966,4.785030266,27.64346906,10.27111032,38.8591648,19.27208853,0.955731284,0.668946829,0.935576372,0.077296831,1.260299391,-2.219253665
107763.449,183319.813,70.12935277,41359.21,14.12112966,4.885030266,27.64346906,10.37111032,38.3591648,19.37208853,0.955731284,0.668946829,0.935576372,0.077296831,1.280299391,-2.229253665
107763.306,183320.025,70.12343615,41359.31,14.12112966,4.885030266,27.64346906,10.37111032,38.0591648,19.47208853,0.955731284,0.668946829,0.945576372,0.077296831,1.290299391,-2.229253665
107763.118,183320.303,70.11668923,41359.42,14.02112966,4.885030266,27.84346906,10.37111032,37.8591648,19.37208853,0.955731284,0.668946829,0.935576372,0.077296831,1.300299391,-2.239253665
107762.948,183320.553,70.10979154,41359.52,13.92112966,4.985030266,27.74346906,10.37111032,37.8591648,19.37208853,0.955731284,0.668946829,0.935576372,0.077296831,1.300299391,-2.249253665
107762.786,183320.79,70.1020685,41359.62,13.82112966,4.985030266,27.54346906,10.37111032,37.9591648,19.57208853,0.955731284,0.668946829,0.935576372,0.077296831,1.300299391,-2.229253665
107762.606,183321.055,70.09567308,41359.73,13.52112966,5.085030266,27.34346906,10.47111032,38.1591648,19.87208853,0.955731284,0.668946829,0.945576372,0.087296831,1.290299391,-2.199253665
107762.43,183321.313,70.08923404,41359.84,13.42112966,5.085030266,27.34346906,10.47111032,38.3591648,20.17208853,0.955731284,0.668946829,0.935576372,0.087296831,1.270299391,-2.169253665
107762.257,183321.566,70.08062152,41359.95,13.52112966,5.085030266,27.54346906,10.37111032,38.6591648,20.47208853,0.955731284,0.668946829,0.935576372,0.087296831,1.250299391,-2.169253665
107762.146,183321.728,70.07345745,41360.01,13.72112966,5.085030266,27.54346906,10.37111032,39.0591648,20.77208853,0.955731284,0.668946829,0.935576372,0.087296831,1.240299391,-2.179253665
107762.03,183321.899,70.0656317,41360.08,13.92112966,5.185030266,27.74346906,10.47111032,39.3591648,20.77208853,0.955731284,0.668946829,0.935576372,0.077296831,1.250299391,-2.219253665
107761.871,183322.133,70.05860484,41360.17,13.92112966,5.285030266,27.74346906,10.57111032,39.2591648,20.47208853,0.955731284,0.668946829,0.935576372,0.077296831,1.270299391,-2.239253665
107761.714,183322.364,70.05379105,41360.27,14.02112966,5.285030266,27.54346906,10.67111032,38.7591648,20.27208853,0.955731284,0.668946829,0.935576372,0.077296831,1.300299391,-2.229253665
107761.548,183322.611,70.04772819,41360.38,13.92112966,5.285030266,27.34346906,10.57111032,37.9591648,20.47208853,0.955731284,0.668946829,0.935576372,0.077296831,1.300299391,-2.209253665
107761.364,183322.884,70.03780131,41360.48,13.82343579,5.085030266,27.34346906,10.57111032,37.2591648,20.77208853,0.955731284,0.668946829,0.945576372,0.077296831,1.280299391,-2.209253665
107761.189,183323.146,70.03053926,41360.58,13.62420344,4.885030266,27.34346906,10.77111032,37.0591648,20.57208853,0.955731284,0.668946829,0.945576372,0.077296831,1.250328997,-2.209253665
107761.043,183323.365,70.02385697,41360.68,13.52420344,4.885030266,27.24346906,10.77111032,37.3591648,20.37208853,0.955731284,0.6689389,0.945576372,0.087296831,1.250328997,-2.209253665
107760.866,183323.631,70.01702152,41360.79,13.42420344,4.985030266,27.04389249,10.77111032,37.75930087,20.47085666,0.955731669,0.6689389,0.935576372,0.087312683,1.26034954,-2.20893589
107760.749,183323.807,70.01702152,41360.87,13.32420344,4.985030266,27.04389249,10.87111032,37.95943734,20.47085666,0.955731669,0.6689389,0.935576372,0.077312683,1.270370101,-2.208862622
107760.571,183324.077,70.00183875,41360.97,13.42420344,5.085030266,26.84389249,10.87111032,37.75943734,20.27085666,0.955731669,0.6689389,0.935576372,0.067312683,1.290370101,-2.188862622
107760.391,183324.348,70.00183875,41361.08,13.42420344,5.185030266,26.94389249,10.77111032,37.35943734,20.17085666,0.945731669,0.6689389,0.935576372,0.077312683,1.290370101,-2.158862622
107760.211,183324.619,69.98748272,41361.18,13.42420344,5.185030266,26.94389249,10.67111032,37.15943734,20.17085666,0.955731669,0.6689389,0.935576372,0.087312683,1.280370101,-2.128862622
107760.063,183324.84,69.97941628,41361.28,13.42420344,5.085030266,26.94389249,10.57111032,37.25943734,20.17085666,0.955731669,0.6689389,0.945576372,0.087312683,1.280370101,-2.118862622
107759.867,183325.135,69.97069804,41361.39,13.42420344,4.985030266,27.14389249,10.57111032,37.65943734,20.07085666,0.955731669,0.6689389,0.945576372,0.087312683,1.260370101,-2.118862622
107759.685,183325.406,69.96043439,41361.5,13.42420344,5.085030266,27.24389249,10.67111032,37.75943734,19.87085666,0.945731669,0.6689389,0.935576372,0.087312683,1.250370101,-2.118862622
107759.51,183325.665,69.94868781,41361.61,13.42420344,5.085030266,27.34389249,10.67111032,37.65943734,19.97085666,0.945731669,0.6689389,0.935576372,0.097312683,1.240370101,-2.118862622
107759.371,183325.873,69.93782381,41361.7,13.42420344,5.085030266,27.44389249,10.77111032,37.65943734,20.07085666,0.945731669,0.6689389,0.935576372,0.097312683,1.240370101,-2.138862622
107759.241,183326.065,69.92700216,41361.77,13.52420344,5.185030266,27.44389249,10.77111032,37.75943734,20.07085666,0.945731669,0.6689389,0.935576372,0.097312683,1.240370101,-2.158862622
107759.091,183326.285,69.91540001,41361.87,13.72420344,5.285030266,27.34389249,10.87111032,37.75943734,20.07085666,0.945731669,0.6689389,0.935576372,0.097312683,1.240370101,-2.178862622
107758.911,183326.552,69.9043872,41361.97,13.92420344,5.485030266,27.04389249,10.97111032,37.35943734,20.27085666,0.945731669,0.6689389,0.945576372,0.067312683,1.240370101,-2.188862622
107758.836,183326.662,69.9043872,41362.02,13.92420344,5.585030266,27.04389249,10.97111032,36.95943734,20.27085666,0.945731669,0.6589389,0.945576372,0.067312683,1.240370101,-2.188862622
107758.68,183326.892,69.89424559,41362.13,13.92420344,5.685030266,26.94389249,10.87111032,36.85943734,20.47085666,0.955731669,0.6589389,0.945576372,0.067312683,1.250370101,-2.168862622
107758.483,183327.183,69.88361508,41362.24,13.82420344,5.785030266,27.34389249,11.27111032,37.05943734,20.57085666,0.955731669,0.6589389,0.945576372,0.087312683,1.250370101,-2.158862622
107758.345,183327.387,69.8768632,41362.33,14.32420344,5.885030266,27.34389249,11.77111032,37.45943734,20.77085666,0.955731669,0.6589389,0.945576372,0.077312683,1.250370101,-2.188862622
107758.149,183327.674,69.86978827,41362.44,14.72420344,5.785030266,28.04389249,12.17111032,37.45943734,21.27085666,0.955731669,0.6589389,0.935576372,0.077312683,1.250370101,-2.228862622
107757.987,183327.913,69.86237895,41362.54,14.82420344,5.885030266,28.24389249,12.27111032,37.25943734,21.67085666,0.955731669,0.6589389,0.935576372,0.077312683,1.260370101,-2.268862622
107757.851,183328.114,69.85584501,41362.64,14.72420344,5.885030266,28.44389249,12.37111032,37.25943734,21.97085666,0.955731669,0.6589389,0.935576372,0.067312683,1.280370101,-2.298862622
107757.685,183328.359,69.84937242,41362.74,14.72420344,5.885030266,28.44389249,12.47111032,37.35943734,22.47085666,0.955731669,0.6589389,0.935576372,0.067312683,1.280370101,-2.288862622
107757.491,183328.646,69.84283456,41362.85,14.72420344,5.785030266,29.04389249,12.57111032,37.65943734,23.17085666,0.955731669,0.6589389,0.935576372,0.067312683,1.260370101,-2.278862622
107757.202,183329.072,69.82977935,41363.05,15.12420344,5.785030266,29.24389249,12.47111032,38.05943734,23.67085666,0.955731669,0.6589389,0.935576372,0.067312683,1.230370101,-2.268862622
107757.041,183329.311,69.8223362,41363.14,15.32420344,5.685030266,29.44389249,12.27111032,38.35943734,23.67085666,0.955731669,0.6589389,0.935576372,0.077312683,1.210370101,-2.258862622
107756.865,183329.571,69.81349552,41363.25,15.32420344,5.585030266,29.54389249,12.27111032,38.55943734,23.57085666,0.955731669,0.6589389,0.935576372,0.077312683,1.210370101,-2.248862622
107756.722,183329.783,69.80486272,41363.34,15.32420344,5.585030266,29.64389249,12.47111032,38.65943734,23.47085666,0.955731669,0.6589389,0.925576372,0.067312683,1.210370101,-2.258862622
107756.547,183330.042,69.79579792,41363.45,15.12420344,5.685030266,29.64389249,12.67111032,38.55943734,23.57085666,0.955731669,0.6589389,0.925576372,0.067312683,1.200370101,-2.288862622
107756.469,183330.158,69.79579792,41363.5,14.92420344,5.885030266,29.64389249,12.67111032,38.35943734,23.57085666,0.955731669,0.6589389,0.925576372,0.067312683,1.210370101,-2.288862622
107756.312,183330.391,69.7854888,41363.6,14.92420344,5.885030266,29.84389249,12.77111032,37.95943734,23.77085666,0.955731669,0.6589389,0.925576372,0.057312683,1.220370101,-2.268862622
107756.122,183330.672,69.775,41363.71,14.82420344,5.785030266,29.74389249,12.57111032,37.45943734,23.97085666,0.955731669,0.6589389,0.935576372,0.067312683,1.230370101,-2.238862622
107755.995,183330.862,69.7645112,41363.8,14.92420344,5.785030266,29.34389249,12.47111032,36.95943734,23.87085666,0.955731669,0.6589389,0.935576372,0.077312683,1.230370101,-2.218862622
107755.838,183331.095,69.756055,41363.91,14.92420344,5.685030266,28.94389249,12.37111032,36.65943734,23.57085666,0.955731669,0.6589389,0.935576372,0.077312683,1.220370101,-2.188862622
107755.679,183331.332,69.74962412,41364,14.82420344,5.685030266,28.74389249,12.17111032,36.45943734,23.37085666,0.955731669,0.6689389,0.935576372,0.077312683,1.230370101,-2.168862622
107755.564,183331.503,69.74075844,41364.09,14.82420344,5.585030266,28.74389249,12.17111032,36.45943734,23.27085666,0.955731669,0.6689389,0.935576372,0.077312683,1.240370101,-2.168862622
107755.382,183331.774,69.73239227,41364.19,14.42420344,5.585030266,28.54389249,11.97111032,36.75943734,23.17085666,0.955731669,0.6589389,0.945576372,0.077312683,1.270370101,-2.178862622
107755.252,183331.97,69.72843677,41364.29,14.32420344,5.485030266,28.34389249,11.77111032,36.85943734,22.87085666,0.955731669,0.6589389,0.945576372,0.077312683,1.270370101,-2.188862622
107755.134,183332.146,69.72022065,41364.37,14.22420344,5.385030266,28.14389249,11.77111032,36.55943734,22.57085666,0.955731669,0.6589389,0.945576372,0.077312683,1.270370101,-2.168862622
107754.948,183332.423,69.7125278,41364.48,14.02420344,5.285030266,28.04389249,11.47111032,36.05943734,22.07085666,0.955731669,0.6589389,0.935576372,0.077312683,1.270370101,-2.158862622
107754.789,183332.662,69.70650511,41364.58,13.82420344,5.285030266,27.34389249,11.37111032,35.75943734,21.47085666,0.955731669,0.6589389,0.935576372,0.077312683,1.270370101,-2.168862622
107754.635,183332.893,69.6993319,41364.68,13.72420344,5.285030266,27.34389249,11.27111032,35.35943734,21.07085666,0.945731669,0.6589389,0.935576372,0.077343188,1.250370101,-2.198862622
107754.432,183333.199,69.69285716,41364.79,13.62420344,5.285244994,26.34589357,11.17111032,35.16075334,21.06297504,0.955732261,0.658895076,0.93559094,0.077368412,1.240593197,-2.237562577
107754.292,183333.409,69.68629576,41364.89,13.62420344,5.185460608,26.14589357,11.17111032,35.06075334,21.0611481,0.955732261,0.658884951,0.93559094,0.067368412,1.250593197,-2.257319414
107754.039,183333.791,69.67167141,41365.06,13.52420344,5.085460608,26.44589357,11.17111032,35.06075334,20.9611481,0.955732261,0.658884951,0.93559094,0.067368412,1.240593197,-2.267319414
107753.878,183334.034,69.67167141,41365.15,13.32420344,5.085460608,26.64589357,11.17111032,35.06075334,20.7611481,0.955732261,0.658884951,0.93559094,0.067368412,1.210593197,-2.297319414
107753.793,183334.163,69.65576993,41365.2,13.32420344,5.085460608,26.64589357,11.17111032,34.96075334,20.3611481,0.955732261,0.658884951,0.93559094,0.067368412,1.210593197,-2.327319414
107753.667,183334.355,69.65576993,41365.29,13.22420344,5.085460608,26.54589357,10.97111032,34.76075334,20.0611481,0.955732261,0.658884951,0.93559094,0.067368412,1.230593197,-2.337319414
107753.481,183334.638,69.64763996,41365.4,13.02428673,5.085455539,25.74620146,10.57133523,34.36081682,19.8611481,0.955732558,0.658884033,0.935593157,0.047368412,1.250601834,-2.327319414
107753.34,183334.852,69.63696078,41365.5,13.02428673,4.985455539,25.64620146,10.27133523,33.86081682,19.6611481,0.955732558,0.658884033,0.935593157,0.057368412,1.260601834,-2.287319414
107753.156,183335.131,69.62776587,41365.61,12.92428673,4.885455539,25.54620146,10.07133523,33.76081682,18.9611481,0.955732558,0.658884033,0.935593157,0.067368412,1.250601834,-2.217319414
107753.024,183335.333,69.61616471,41365.69,12.72428673,4.785455539,25.54620146,9.971335233,33.76081682,18.3611481,0.955732558,0.658884033,0.935593157,0.087368412,1.230601834,-2.177319414
107752.854,183335.594,69.60009412,41365.81,12.52428673,4.685455539,25.44620146,9.871335233,33.86081682,18.1611481,0.955732558,0.658884033,0.935593157,0.087368412,1.220601834,-2.147319414
107752.696,183335.835,69.5884294,41365.9,12.42428673,4.585455539,25.14620146,9.671335233,34.06081682,17.9611481,0.955732558,0.658884033,0.935593157,0.087368412,1.220601834,-2.137319414
107752.537,183336.081,69.57914248,41366.01,12.32428673,4.485455539,24.54620146,9.471335233,34.06081682,17.6611481,0.945732558,0.658884033,0.925593157,0.087368412,1.210601834,-2.137319414
107752.441,183336.229,69.57914248,41366.06,12.32428673,4.485455539,24.54620146,9.471335233,33.96081682,17.5611481,0.945732558,0.658884033,0.925593157,0.087368412,1.200601834,-2.157319414
107752.236,183336.546,69.56,41366.17,12.22428673,4.485455539,24.14620146,8.971335233,34.06081682,17.3611481,0.945732558,0.658884033,0.935593157,0.087368412,1.200601834,-2.217319414
107752.114,183336.736,69.55231699,41366.26,11.92428673,4.485455539,24.04620146,9.071335233,33.96081682,16.9611481,0.945732558,0.658884033,0.935593157,0.067368412,1.220601834,-2.257319414
107751.953,183336.99,69.54440387,41366.37,11.92428673,4.485455539,24.04620146,9.171335233,33.36081682,16.6611481,0.955732558,0.658884033,0.935593157,0.057368412,1.230601834,-2.267319414
107751.794,183337.243,69.53695438,41366.47,12.02428673,4.485455539,23.84620146,9.171335233,32.86081682,16.4611481,0.955732558,0.648884033,0.945593157,0.047368412,1.230601834,-2.267319414
107751.61,183337.536,69.53119457,41366.58,12.22428673,4.485455539,23.54620146,9.171335233,32.66081682,16.4611481,0.955732558,0.648884033,0.935593157,0.057368412,1.240601834,-2.257319414
107751.433,183337.82,69.52336336,41366.68,12.32428673,4.585455539,23.44620146,9.371335233,32.46081682,16.5611481,0.955732558,0.648884033,0.945593157,0.057368412,1.250601834,-2.227319414
107751.291,183338.046,69.51613062,41366.79,12.22428673,4.585455539,23.24620146,9.571335233,32.36081682,16.7611481,0.955732558,0.648884033,0.945593157,0.067368412,1.240601834,-2.177319414
107751.163,183338.253,69.50858375,41366.87,12.02428673,4.687549579,23.24620146,9.475186768,32.0624658,16.95075503,0.955735427,0.648840083,0.945593157,0.077683932,1.220827027,-2.125525749
107751.045,183338.442,69.49968137,41366.94,12.02428673,4.688515901,23.24842432,9.475186768,31.96323811,17.14399924,0.955736317,0.648822471,0.955593157,0.077683932,1.210907544,-2.10469924
107750.787,183338.853,69.49082573,41367.08,12.12428673,4.688515901,23.74891937,9.375444903,31.86323811,17.34399924,0.945736317,0.648822471,0.955593157,0.09770765,1.220907544,-2.09469924
107750.656,183339.059,69.47326581,41367.18,12.22428673,4.788515901,23.74891937,9.675444903,31.66323811,17.24399924,0.945736317,0.648822471,0.955593157,0.09770765,1.230907544,-2.12469924
107750.444,183339.393,69.46157446,41367.29,12.12428673,4.888515901,23.74891937,10.0754449,31.36341255,17.14399924,0.945736317,0.648822471,0.945593157,0.08770765,1.230907544,-2.15469924
107750.324,183339.579,69.45438261,41367.38,12.32428673,4.988515901,23.84891937,10.1754449,31.06341255,17.24399924,0.945736317,0.648822471,0.945593157,0.07770765,1.240907544,-2.19469924
107750.158,183339.836,69.44044791,41367.49,12.42428673,5.088515901,23.94891937,10.3754449,30.76341255,17.34399924,0.945736317,0.648822471,0.945593157,0.05770765,1.240907544,-2.21469924
107750.001,183340.077,69.4221913,41367.58,12.52428673,5.288515901,24.14891937,10.5754449,30.66341255,17.54399924,0.945736317,0.638822471,0.945593157,0.05770765,1.220907544,-2.21469924
107749.849,183340.306,69.405,41367.69,12.62428673,5.388515901,24.34891937,10.7754449,30.66341255,18.04399924,0.955736317,0.638822471,0.945593157,0.05770765,1.230907544,-2.19469924
107749.7,183340.526,69.38611066,41367.79,12.72428673,5.388515901,24.34891937,10.9754449,30.66341255,18.44399924,0.945736317,0.638822471,0.945593157,0.06770765,1.250907544,-2.16469924
107749.554,183340.739,69.3727893,41367.88,12.82428673,5.588515901,24.44891937,11.0754449,30.86341255,18.54399924,0.945736317,0.628822471,0.955593157,0.06770765,1.260907544,-2.12469924
107749.233,183341.184,69.34171304,41368.07,13.12428673,6.088515901,24.24891937,11.1754449,30.76341255,18.44399924,0.945736317,0.618822471,0.965593157,0.05770765,1.240907544,-2.17469924
107748.347,183342.201,69.29759109,41368.58,13.42428673,5.988515901,24.12270305,11.24320255,30.96341255,18.44399924,0.955736317,0.608822471,0.984887869,0.031341989,1.240907544,-2.12469924
107747.372,183343.081,69.23123904,41369.03,11.90670575,6.767688573,23.12270305,10.54320255,30.46341255,18.64399924,0.955423183,0.590366117,1.024887869,0.021341989,1.250907544,-2.25469924
107747.204,183343.227,69.22389782,41369.11,12.20670575,6.267688573,23.42270305,10.64320255,30.36341255,18.94399924,0.955423183,0.600366117,1.014887869,0.021341989,1.270907544,-2.35469924
107747.035,183343.377,69.22389782,41369.2,12.20670575,6.267688573,23.82270305,11.5754449,30.56341255,17.94970416,0.955423183,0.600366117,1.004887869,0.01770765,1.270907544,-2.255512857
107746.882,183343.514,69.21812447,41369.29,13.42428673,5.967688573,24.74891937,11.6754449,30.86341255,18.04970416,0.955736317,0.600366117,0.995593157,-0.01229235,1.270907544,-2.225512857
107746.801,183343.585,69.21812447,41369.34,13.42428673,6.088515901,24.74891937,11.6754449,31.26341255,19.04399924,0.955736317,0.608822471,0.995593157,-0.04229235,1.280907544,-2.57469924
107746.754,183343.627,69.21812447,41369.37,13.52428673,6.088515901,24.74891937,11.6754449,31.56341255,18.84399924,0.955736317,0.608822471,0.995593157,-0.04229235,1.300907544,-2.58469924
107746.708,183343.668,69.21191719,41369.4,13.52428673,6.188515901,24.54891937,11.6754449,31.66341255,18.54399924,0.955736317,0.598822471,0.995593157,-0.04229235,1.300907544,-2.54469924
107746.648,183343.723,69.2324592,41369.44,13.52428673,6.188515901,24.54891937,11.5754449,31.76341255,18.44399924,0.955736317,0.598822471,0.995593157,-0.05229235,1.300907544,-2.43469924
107746.588,183343.776,69.2324592,41369.48,13.52428673,6.188515901,24.54891937,11.3754449,31.86341255,18.44399924,0.965736317,0.598822471,0.995593157,-0.05229235,1.300907544,-2.30469924
107746.529,183343.829,69.2324592,41369.52,13.52428673,6.188515901,24.54891937,11.2754449,32.06341255,18.34399924,0.965736317,0.598822471,0.995593157,-0.03229235,1.300907544,-2.24469924
107746.456,183343.897,69.22063396,41369.57,13.52428673,6.188515901,24.44891937,11.1754449,32.06341255,18.24399924,0.965736317,0.598822471,0.995593157,-0.00229235,1.300907544,-2.25469924
107746.369,183343.978,69.22063396,41369.63,13.42428673,6.188515901,24.54891937,11.0754449,31.76341255,18.14399924,0.955736317,0.598822471,1.005593157,0.03770765,1.300907544,-2.26469924
107746.297,183344.047,69.21063876,41369.68,13.32428673,6.188515901,24.64891937,10.9754449,31.46341255,18.04399924,0.955736317,0.588822471,0.995593157,0.03770765,1.300907544,-2.21469924
107746.222,183344.121,69.21063876,41369.74,13.12428673,5.888515901,24.74891937,10.8754449,31.36341255,18.04399924,0.955736317,0.598822471,0.995593157,0.02770765,1.290907544,-2.21469924
107746.154,183344.19,69.21063876,41369.8,13.02428673,5.888515901,24.84891937,10.8754449,31.26341255,18.04399924,0.955736317,0.598822471,0.995593157,0.01770765,1.270907544,-2.18469924
107746.033,183344.314,69.1983344,41369.87,13.02428673,5.788515901,24.74891937,10.8754449,31.36341255,18.24399924,0.955736317,0.598822471,0.995593157,0.01770765,1.260907544,-2.18469924
107745.957,183344.393,69.1983344,41369.94,13.02428673,5.788515901,24.74891937,10.9754449,31.56341255,18.24399924,0.955736317,0.598822471,0.995593157,0.02770765,1.270907544,-2.18469924
107745.809,183344.552,69.1884272,41370.05,13.22428673,5.888515901,24.74891937,11.0754449,31.36341255,18.34399924,0.955736317,0.608822471,0.985593157,0.04770765,1.270907544,-2.19469924
107745.719,183344.651,69.1884272,41370.13,13.32428673,5.988515901,24.64891937,11.0754449,30.96341255,18.44399924,0.955736317,0.608822471,0.985593157,0.04770765,1.270907544,-2.22469924
107745.589,183344.8,69.17681707,41370.22,13.32428673,6.088515901,24.34891937,10.9754449,30.56341255,18.54399924,0.945736317,0.608822471,0.985593157,0.04770765,1.270907544,-2.29469924
107745.476,183344.939,69.17681707,41370.31,13.12428673,5.988515901,24.24891937,10.9754449,30.46341255,18.64399924,0.945736317,0.618822471,0.975593157,0.02770765,1.280907544,-2.40469924
107745.383,183345.065,69.1670184,41370.39,12.82428673,5.888515901,24.34891937,11.1754449,30.66341255,18.64399924,0.945736317,0.618822471,0.975593157,0.01770765,1.280907544,-2.57469924
107745.345,183345.118,69.1670184,41370.42,12.82428673,5.888515901,24.44891937,11.1754449,30.76341255,18.44399924,0.955736317,0.618822471,0.985593157,0.01770765,1.270907544,-2.54469924
107748.617,183346.98,69.20383543,41376.77,13.83842714,7.70193641,24.57768646,12.40834039,30.78490637,20.40547999,0.945762109,0.598469367,1.015834365,0.048004259,1.302650634,-2.043778016
107748.707,183346.715,69.20383543,41376.88,14.33842714,7.70193641,24.67768646,13.10834039,30.58490637,20.50547999,0.945762109,0.598469367,1.005834365,0.038004259,1.302650634,-2.053778016
107748.773,183346.515,69.20676086,41376.98,14.43842714,7.60193641,24.97768646,13.10834039,30.58490637,20.40547999,0.945762109,0.598469367,0.995834365,0.038004259,1.312650634,-2.043778016
107748.853,183346.264,69.20932238,41377.09,13.83842714,7.30193641,25.27768646,12.14946787,30.58490637,20.40547999,0.945762109,0.608469367,0.985834365,0.029741105,1.322650634,-2.013778016
107748.907,183346.091,69.20932238,41377.16,14.51678175,7.324377783,24.97768646,12.50834039,30.68490637,20.40547999,0.955667883,0.590791195,0.995834365,0.048004259,1.312650634,-2.023778016
107748.975,183345.869,69.21461797,41377.24,11.93842714,6.90193641,24.07768646,11.70834039,30.98490637,20.40547999,0.965762109,0.608469367,1.025834365,0.088004259,1.292650634,-2.063778016
107749.039,183345.667,69.21461797,41377.33,10.63842714,7.10193641,23.57768646,11.70834039,31.48490637,20.40547999,0.975762109,0.598469367,1.045834365,0.098004259,1.282650634,-2.143778016
107749.121,183345.409,69.19,41377.44,12.13842714,8.10193641,23.97768646,13.00834039,31.68490637,20.30547999,0.965762109,0.588469367,1.045834365,0.048004259,1.282650634,-2.293778016
107749.216,183345.125,69.19450014,41377.54,14.53842714,7.50193641,24.97768646,13.20834039,31.68490637,20.30547999,0.945762109,0.598469367,1.015834365,0.008004259,1.292650634,-2.443778016
107749.294,183344.903,69.2014079,41377.64,14.53842714,7.10193641,25.57768646,13.30834039,31.48490637,20.20547999,0.955762109,0.598469367,0.995834365,-0.031995741,1.312650634,-2.543778016
107749.39,183344.643,69.23971476,41377.74,14.53842714,7.10193641,25.67768646,13.30834039,31.18490637,20.10547999,0.955762109,0.598469367,0.995834365,-0.051995741,1.332650634,-2.613778016
107749.475,183344.419,69.24571548,41377.85,14.33842714,7.00193641,25.57768646,13.10834039,31.18490637,19.90547999,0.965762109,0.598469367,0.985834365,-0.051995741,1.332650634,-2.643778016
107749.649,183343.988,69.22970116,41378.02,14.13842714,6.80193641,25.47768646,12.80834039,31.38490637,20.00547999,0.965762109,0.598469367,0.995834365,-0.041995741,1.312650634,-2.593778016
107749.745,183343.761,69.23839578,41378.1,13.93842714,6.80193641,25.67768646,12.60834039,31.68490637,19.90547999,0.965762109,0.598469367,1.005834365,-0.021995741,1.312650634,-2.483778016
107749.839,183343.54,69.24741466,41378.19,13.73842714,6.70193641,25.75711873,12.50834039,31.98490637,19.70547999,0.965762109,0.608469367,0.996046094,0.008004259,1.322650634,-2.383778016
107749.95,183343.289,69.25763357,41378.29,14.29699853,6.769817293,25.87768646,12.43037399,31.98490637,19.70547999,0.966432731,0.598729097,1.005834365,0.023695674,1.322650634,-2.323778016
107750.104,183342.947,69.27591137,41378.41,13.63842714,6.60193641,25.67768646,12.10834039,31.98490637,19.90547999,0.965762109,0.618469367,0.985834365,0.028004259,1.302650634,-2.303778016
107750.213,183342.713,69.28638728,41378.51,13.63842714,6.50193641,25.37768646,12.00834039,32.18490637,19.90547999,0.965762109,0.618469367,0.975834365,0.028004259,1.282650634,-2.283778016
107750.326,183342.475,69.29869137,41378.62,13.53842714,6.40193641,25.37768646,12.00834039,32.28490637,19.70547999,0.965762109,0.618469367,0.975834365,0.038004259,1.272650634,-2.283778016
107750.459,183342.202,69.30926292,41378.72,13.33842714,6.60193641,25.17768646,12.00834039,32.18490637,19.50547999,0.955762109,0.618469367,0.975834365,0.038004259,1.262650634,-2.253778016
107750.588,183341.941,69.33519997,41378.82,13.23842714,7.20193641,25.37768646,11.80834039,32.18490637,19.50547999,0.955762109,0.618469367,0.975834365,0.048004259,1.252650634,-2.183778016
107750.749,183341.625,69.34793783,41378.93,12.93842714,7.00193641,25.37768646,11.30834039,32.18490637,19.50547999,0.955762109,0.628469367,0.975834365,0.068004259,1.242650634,-2.083778016
