x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_2.00,EC_end,pos
107753.5587,183315.9892,5.575327503874182,10.342663074785435,17.888102013680005,26.206445838061505,34.0994290194077,40.997056102198115,46.69683695601089,51.19520594924521,54.57387093118437,56.952423672662405,58.463650679877674,59.232237608689786,59.37142974696897,58.976338828688654,58.13380173184152,56.91816817783803,55.39035828378568,53.601920894462374,51.59878919365278,49.4167288247863,47.08775519284536,29.01674764
107753.7391,183315.7355,4.839529940515336,9.226370212157484,16.283583768537977,24.160036750609372,31.72308027642509,38.42140690629466,44.05155025662164,48.592556941481625,52.11201196121828,54.71635329645264,56.519129376162006,57.63285690140046,58.157992776163624,58.184801140168176,57.790207254250504,57.04084349427722,55.9942223212903,54.697687785342026,53.19247850278326,51.512639062304935,49.68776631441033,29.32815101
107753.9109,183315.4939,4.864789702748187,8.705277127610323,15.023587681787983,22.177585777719703,29.14031518379185,35.40047875374882,40.76115705651682,45.1941168972248,48.749682810229494,51.51435841237549,53.58512992407446,55.05420014749061,56.00790275347641,56.52280444329333,56.66421097666295,56.49076733218741,56.05040066635201,55.38371264641267,54.526382268459884,53.507361037954645,52.353766467382364,29.62454688
107754.1777,183315.118,4.815804596043375,8.031659772481898,13.575130195018357,20.001113089325198,26.364518192383766,32.189880729072634,37.2869702272888,41.61512872144965,45.20784361500504,48.13179531477856,50.464253883730045,52.28174069078115,53.654077637528246,54.64470738533505,55.30868279033446,55.69428054451315,55.84381419723765,55.79068551333465,55.56519654408942,55.191931367353185,54.693109884070786,30.08553928
107754.3384,183314.8908,4.815234867300159,7.8568979006570085,13.217734495369253,19.529752590942806,25.858486363413487,31.709612878110054,36.868569237059155,41.27572593310674,44.95065115452739,47.950271885837445,50.34629456441818,52.212671611763675,53.62097228878194,54.634591809932644,55.3097626405578,55.69482664421665,55.82994386517857,55.74913135903382,55.48384263787195,55.05990055242903,54.50222007541743,30.36379752
107754.5384,183314.6076,4.397596417623122,7.38275115954849,12.6422716828585,18.828032722815905,25.029235172065295,30.76586833246184,35.83194582516851,40.17558729302488,43.81965315966559,46.8257419049561,49.25907135161018,51.1930873604861,52.6896116078341,53.81041166105722,54.60798650599033,55.12987531620133,55.4156013349913,55.49739554384184,55.40347192189566,55.16055495245564,54.788684658287444,30.71051558
107754.728,183314.3388,4.688917128136046,7.5673800217746345,12.616493990810392,18.541169589426634,24.474849397495685,29.96823836477258,34.834492981413426,39.024791113735446,42.56229381224117,45.500899213447,47.90759800241296,49.848391193495075,51.38491713868892,52.571821603411564,53.459490541515805,54.08908550311072,54.497030884440676,54.71430833114429,54.76838583685376,54.681749598171294,54.475158469742,31.03943436
107754.9373,183314.041,4.450441058769882,7.507370992498108,12.821023691334076,19.015540417992252,25.17414503204034,30.82301518275671,35.76535624433117,39.954750953007725,43.42032005485875,46.225742199333915,48.444637237166305,50.151891956117936,51.416605657064274,52.30163806122014,52.86086846366699,53.14255580192453,53.1870954675849,53.02892546485011,52.69839542522721,52.22092901556994,51.618257182873,31.40343064
107755.0537,183313.8753,4.965931104138638,7.8082063468422955,12.864047734528402,18.83816092326606,24.839551574602275,30.393527746250477,35.290464647190895,39.472133851198464,42.956807575950286,45.79660939027102,48.05981210934794,49.81595934443709,51.129791646461385,52.06361276785073,52.669815554571294,52.99317105270366,53.077864820781144,52.95404541683535,52.65154044630254,52.19826673228885,51.61499260880388,31.60595958
107755.2527,183313.5917,4.82922538077266,7.6643988427596605,12.825456486827271,19.008017469132856,25.271843832791575,31.092342315064823,36.22594657160048,40.58991567649591,44.18946299464363,47.07439468215585,49.31274713274129,50.97856650526404,52.14369402753946,52.87480692700365,53.22982560314283,53.26421241815556,53.02022195854237,52.541796798514284,51.86074117410419,51.00647843360693,50.005438332884026,31.95241659
107755.4237,183313.3475,5.054017155076556,7.7910214190729805,12.832560590040236,18.91713729191009,25.11614686920792,30.90208377863065,36.021886117935566,40.38510761383323,43.99091159935903,46.88258242051631,49.12564838872537,50.792119283699684,51.952114691013264,52.67170759171227,53.01162309579466,53.0222126098891,52.75198171653013,52.23823201851872,51.517588446062526,50.61896896986573,49.569074038906265,32.25055114
107755.6087,183313.0827,4.621116202610259,7.532022584513843,12.847309660697062,19.238403275783515,25.730435492309773,31.76862766292662,37.08498656534889,41.58268780655973,45.26183186512806,48.168451561042176,50.37284705875284,51.95315812624448,52.982549592805356,53.53447373178071,53.67231634300433,53.45594472069264,52.93595884812319,52.15367899245054,51.15000709181119,49.95630370981761,48.60212204566339,32.57356677
107755.8087,183312.7955,4.616802639069228,7.696282979290971,13.262049327914971,19.90958394987941,26.621386659191025,32.82086438695901,38.230841471636104,42.75724791096638,46.40278775577937,49.219966080385504,51.288144508290706,52.68859267275607,53.50819178231884,53.821907078719654,53.69920590672381,53.20542325715724,52.38977777880203,51.302404537558566,49.98335049512189,48.466504495996304,46.779893126970585,32.92351256
107755.9463,183312.5974,4.535379179946872,7.739301688373962,13.557810215497044,20.518817222932054,27.543338035575964,34.013262831687,39.63080922730841,44.292467981057754,47.99814374030987,50.80571002661506,52.799349748385175,54.06792525324729,54.70336674820953,54.790538862065006,54.405465354099235,53.61321664072328,52.47602628493522,51.04240351434086,49.35923121159274,47.46323861018099,45.38874075343244,33.16471699
107756.0786,183312.4065,4.389506275718224,7.754185129770693,13.764110179834322,20.874385908944504,27.985403353616924,34.485658132648986,40.09037471957923,44.71015171463682,48.35686907588733,51.09614043925699,53.02042994789353,54.220425146117385,54.79503357801132,54.82581937376022,54.392023742528494,53.556210551338346,52.380279276958404,50.917354419498544,49.209400019780574,47.29536219910688,45.20947143985068,33.39702984
107756.2862,183312.1058,4.250899008535418,7.756603038340032,14.060578758370738,21.527845606025,28.98443265508401,35.77580316391282,41.598661834390754,46.35560067184256,50.06084735990961,52.78718731776708,54.63186940337077,55.698864130596846,56.09014277834363,55.897613136740254,55.205195259654424,54.085953546383934,52.604398824248776,50.815563583627046,48.76957360808721,46.505333000164875,44.057076231128924,33.76239025
107756.4581,183311.8558,4.014045586811481,7.704484715104471,14.253171555693006,21.95170760619888,29.595086692011208,36.51961129713906,42.42441996915695,47.21951716137876,50.927492439145475,53.62602582653956,55.41840683552658,56.413231408601646,56.71556031102077,56.4234957872549,55.622007474550166,54.38619511326237,52.78325957354641,50.87136856004521,48.69737523283015,46.305347163002324,43.72790579039117,34.06579989
107756.6439,183311.5845,4.957946025495231,8.425680657343438,14.711702522126945,22.181923003254656,29.650606813934978,36.45423980555436,42.28084139992125,47.03187767578856,50.72217608702397,53.42354369473039,55.23473224435978,56.2607840258291,56.600076607375364,56.35039776590755,55.59358803688532,54.40584760755496,52.85096012111177,50.98546547178078,48.857086660564086,46.50770014322927,43.972306585503,34.39458733
107756.8825,183311.234,5.559897757790837,8.901822134052441,15.004217995036951,22.296763418319955,29.626852021807707,36.336686723910965,42.11363928312967,46.84811925389063,50.54759470308465,53.27647944626283,55.127054669305146,56.19999504399726,56.59428522603484,56.40116459490375,55.7026512919685,54.57181003803591,53.07141826581419,51.25876102598475,49.180755982476434,46.88014328818542,44.39158338777114,34.81864421
107757.0863,183310.9329,5.44992116014315,8.901296389600098,15.183473949837541,22.678711377463525,30.198620367474707,37.06691298712876,42.95990628055342,47.7669116462123,51.49676658726499,54.216986235323624,56.025336457679266,57.02549093801249,57.3205655427498,57.005467498094625,56.1660066747959,54.879777992704284,53.21314439624252,51.22413816009956,48.961192198854334,46.46838393466611,43.78247842734952,35.18215615
107757.2595,183310.6759,5.3213242000361145,8.989754782035252,15.507782604340388,23.178562693634383,30.79771750894669,37.69827709750676,43.57342500374489,48.330547117654,51.992136087270445,54.63657005729115,56.365341500712454,57.29159278125568,57.52263221369635,57.1554416473476,56.276718461323135,54.96108501957795,53.271158163836326,51.26818121085569,48.99814935473051,46.50534328367002,43.826801513151054,35.49212974
107757.4373,183310.4109,5.328041316058733,9.001626482283204,15.474550142081009,23.06216439929204,30.58716930569212,37.40136658427231,43.213217095607746,47.939415908756786,51.60575816561029,54.291202182481314,56.09665077371177,57.124953577867444,57.476292209798025,57.24620856231818,56.51843656396397,55.369903129687934,53.86475315424166,52.05675980996785,49.99050771427899,47.710698848010416,45.24655616198436,35.81123893
107757.6318,183310.12,5.10200636813705,8.744960346120623,15.231008934348521,22.877643973772173,30.495429097722894,37.42540421989844,43.3647752907435,48.22016855487216,52.010476762059874,54.81009850092893,56.71788927376693,57.83981467862375,58.27755491102272,58.12757196045576,57.47173991940914,56.384237538556356,54.92938634258007,53.16277913246477,51.13166638160698,48.8779057787803,46.43776314469014,36.16114622
107757.8212,183309.8353,5.03562523100646,8.54890112965245,14.904698852812347,22.470441871654927,30.06768897121381,37.03408833561993,43.05680983578453,48.02900803640746,51.95877768124825,54.91499853619878,56.98982137846372,58.28273711255381,58.890668504479095,58.906214499821246,58.41394234556078,57.48861307021152,56.19139759332053,54.58031542617525,52.70144830671868,50.59675536476703,48.30305023922133,36.50308319
107757.9829,183309.5923,4.953759585948993,8.332500931893744,14.542220380683387,22.000226561161274,29.540581146974944,36.498162887349196,42.55477523303414,47.59647767141359,51.62810288555537,54.70889184497899,56.925650036315176,58.37717859057257,59.15577980544709,59.354168784583365,59.04877877087571,58.31147706590011,57.20654225766085,55.784465675520664,54.094830597834125,52.179159446429146,50.0714140734522,36.794989
107758.1473,183309.3443,5.1891263530724725,8.4987091473694,14.5807305250818,21.889989512080042,29.291767290448046,36.13976050563719,42.12165837481294,47.12429898512568,51.14717064969742,54.24751071403691,56.51164186466066,58.03126922824143,58.89687139624453,59.19633685685025,59.007199660742764,58.40072781876928,57.43698531919447,56.16870254738073,54.639670614982734,52.88974710100254,50.953134929836864,37.09252475
107758.3594,183309.0236,5.639630557670242,8.73179358152333,14.520343153915576,21.549672954557444,28.72312241207946,35.40401069751341,41.27882507212547,46.23042569915751,50.252660466446244,53.39523017785505,55.73455410742681,57.356627836174546,58.347937555627745,58.788876369969564,58.753092750647646,58.30714628217582,57.50795355907921,56.40616659222112,55.04682447209341,53.465982662075874,51.69552007555933,37.47700384
107758.5386,183308.7527,6.019738033605406,8.92185353608798,14.499805211983587,21.361933893327787,28.425076257548774,35.046640280364514,40.90258099660004,45.86434376693752,49.91576917407402,53.09984152522091,55.488834843812775,57.16636851913489,58.216213596017255,58.71801412637335,58.74373314436306,58.359444745988476,57.622397345050615,56.58303845530986,55.2844071559712,53.76508216038855,52.05746115847904,37.80181671
107758.7287,183308.4654,6.073452538502533,8.824888628807791,14.282082997627356,21.10845679563892,28.219771415491405,34.953567989269615,40.962283554859596,46.0983610706561,50.32976159151185,53.69138505740092,56.247902351965145,58.079434016149776,59.26756798185256,59.89143434232132,60.02377681914665,59.73176942093351,59.07261248717963,58.09596486793736,56.848492222278686,55.367730025348735,53.68922807174957,38.14634317
107758.871,183308.2503,5.670868339331333,8.56663111979327,14.204357752387091,21.187183334980098,28.414883934865408,35.22821916884345,41.290857294741535,46.46476113741781,50.726437984375565,54.116211303227324,56.70052029227138,58.564525950376044,59.78909395061386,60.45538418335717,60.63634541731121,60.39542311564263,59.79244360967571,58.87630179606194,57.692104303353396,56.279928827502786,54.67004894196172,38.40423323
107759.0112,183308.0386,5.630340291712335,8.750184550346383,14.624043544633395,21.773637351921735,29.08501107596449,35.913200577916975,41.94054837279364,47.04751327930646,51.22466855986729,54.52131630358076,57.01356099883999,58.787936546876075,59.92973829293916,60.521031785229745,60.63470299043113,60.3363023877575,59.6828032049103,58.72588170863337,57.50857716676938,56.0695930939562,54.44107940228939,38.65817932
107759.1511,183307.8267,5.477584435895946,8.76907731914041,14.80501180490635,22.050912951330773,29.395077446161437,36.209699441578714,42.19872657832357,47.258076456314626,51.3895541402409,54.64934753488259,57.11749886152587,58.88196113681325,60.029516679663146,60.639662954840375,60.786203683953026,60.5336602574569,59.93864696433427,59.04855682489178,57.90746002260026,56.55161737416186,55.01364275114292,38.91206488
107759.342,183307.538,4.761418436516902,8.320635457318408,14.710228053979218,22.293788831035798,29.91566968970201,36.94087437710931,43.0775168620936,48.23168394357473,52.417036023847814,55.69815574038203,58.163575484207506,59.90747511395405,61.02205152732538,61.59084430320162,61.69005899195023,61.386982391404764,60.73828440702248,59.79565003994452,58.60079946523037,57.19139370074895,55.5997455943914,39.25815074
107759.5665,183307.1978,4.171752568465335,7.96054096862778,14.752564211504765,22.827463539833484,30.95171026486316,38.43419439256852,44.95001559329614,50.38994516888972,54.7633609309185,58.139661672291425,60.61499018539248,62.29174822432547,63.27152586460599,63.64744112115424,63.504654999895266,62.91763208141393,61.951818076288156,60.66250428735776,59.09878747477751,57.30179896553581,55.30713480354494,39.66579538
107759.7366,183306.9389,4.148841661928597,7.9342758682480845,14.815727472860994,23.046600794165965,31.35269243872484,39.01235069738085,45.6851379410908,51.25161433078833,55.7187167674261,59.15590896583832,61.66181610050051,63.34263050471494,64.30615739009953,64.64799278957938,64.45161464339199,63.796454284060005,62.74930342846547,61.367522568793504,59.702183220121476,57.7981078976376,55.689036626053245,39.97558209
107759.8895,183306.7059,4.548146353383329,8.391644414588837,15.262556546019425,23.409283930809725,31.587232470524064,39.105447499997254,45.6445857172983,51.10148803158126,55.489750874041405,58.88206711932801,61.37772340855461,63.0807042949152,64.09136122063735,64.50447676980718,64.40274026020464,63.86102439886763,62.94122304457162,61.700005812995585,60.186820044445085,58.4438346055081,56.50579634215832,40.25427797
107760.0812,183306.414,6.18305180457839,9.669482642191875,16.354153546602532,24.57638165597542,33.01991912556337,40.889209568030616,47.78028575308581,53.52953767350145,58.123109716958545,61.61100462302943,64.09102885895862,65.66621746401239,66.44607916174768,66.53692707202481,66.02867494396085,65.0075207444282,63.54571283920927,61.71020290758925,59.55545335371846,57.13157934512291,54.47585919808958,40.60344511
107760.2316,183306.1861,6.083357846454783,9.931355538420986,17.098665964215698,25.809455424668638,34.68835689494811,42.91183209127676,50.059935392349075,55.968655169166006,60.62097715975384,64.07961656123639,66.44588405742314,67.83744405931495,68.37270845471127,68.16382583094246,67.3118741875789,65.90651001181533,64.02919000662223,61.7528902607167,59.135925582394194,56.230379863461394,53.08276600868709,40.87656463
107760.3781,183305.9651,6.4051154379058435,10.463155558512007,17.994451738919185,27.10953210457985,36.35849683367384,44.876009108501314,52.22646078940617,58.24456150714751,62.92006113921994,66.32622736930088,68.56954474341133,69.77506713893547,70.06804615321732,69.57158664243524,68.39580823092204,66.63830321807538,64.38419894543837,61.70780507493502,58.67149626614659,55.33390527935721,51.74440146580272,41.14164303
107760.5152,183305.7597,6.830210843392609,11.155031290349964,18.942592719743754,28.17379918698897,37.39186652240705,45.775336123152066,52.93629922953145,58.74754295049896,63.2249388164731,66.45679481841016,68.56433869152728,69.67735710728249,69.92527906827189,69.42738843783873,68.28887939205394,66.60216830768287,64.44649173388575,61.89340878151591,59.00601419030425,55.839134651390076,52.43755076268969,41.38862046
107760.7147,183305.4627,5.072162012050758,10.269419288989,19.465268130915735,30.27329005235242,40.9828166716229,50.62812834813996,58.75569403825136,65.21913319043452,70.04524152400307,73.34597908232627,75.27311805676496,75.98837024010649,75.64936893692708,74.40332893430534,72.38209861932866,69.70090476774833,66.46065770326578,62.74878344728149,58.64066571902819,54.20239100337931,49.48886238246614,41.7464105
107760.8861,183305.2088,6.218952016826615,11.518159869806322,20.62139283243437,31.150265420582937,41.47952125578325,50.72590380797445,58.49319916421126,64.67218133119965,69.30628372295637,72.51470449855799,74.4474506409121,75.25957772628139,75.09941917063895,74.106305953487,72.40191778755175,70.09723611415026,67.28454119147882,64.04184122886798,60.44039205440851,56.535967574980965,52.383138039937634,42.05269432
107761.073,183304.9323,5.4279544567686475,11.0834426259412,20.760271015357205,31.93784158674966,42.894512260328355,52.69146609851742,60.90721937963375,67.42251492996306,72.28584305307228,75.62407506805492,77.5975939978457,78.37566060718196,78.11882862870178,76.97185861242369,75.06628627016944,72.51965788895716,69.42727265032418,65.87869885829713,61.94668479872239,57.69345728157317,53.17595676767784,42.38648626
107761.2472,183304.6744,5.310979531573804,11.257124938919258,21.27317984525463,32.70480726410666,43.79110354318312,53.60899811468668,61.76702375050838,68.17837768607103,72.91297086428597,76.11347572434754,77.95298915731715,78.60996364015476,78.24700544560713,77.01468056743565,75.04620132507937,72.4519212442219,69.3333843529629,65.77759151616361,61.853917712079344,57.62738820959945,53.15004450539169,42.6977033
107761.3775,183304.4812,4.371785741336755,10.649925523041487,21.235763378206336,33.33676568188088,45.09112371414291,55.50960090799149,64.16438426001295,70.95444337865261,75.94934446629487,79.29941114277784,81.18770537371184,81.798753118939,81.30925148050551,79.87996047434625,77.65239711970369,74.74980674169191,71.27913653505547,67.33341418795573,62.990311322801524,58.31984745933048,53.37820607138918,42.93070287
107762.0776,183303.4379,5.917046765803996,12.005421842145536,22.35322957647157,34.26634354464791,45.90882167415751,56.27972686109125,64.93412488056293,71.75602182057915,76.80126381330267,80.21155044364778,82.16695767143122,82.84232165629967,82.41922197422228,81.05006350503838,78.87720605146383,76.02353427740083,72.594029542487,68.68634815164545,64.37304991975968,59.72824213863685,54.80234927122326,44.18714579
107762.7255,183302.4636,4.745823626579344,9.550348704176207,19.429422126596318,32.13849624116004,45.6142868501557,58.43801661227156,69.78401610453167,79.244699580809,86.68846463072023,92.13733296871263,95.71466461371601,97.57791311467004,97.9185867810591,96.91265340444542,94.73783929874874,91.54256210003149,87.47124375454719,82.64815665687915,77.18978602161413,71.18611362172598,64.72212478036819,45.35723826
107762.7582,183302.4143,3.3146057994968587,8.524169786298772,19.14978711182842,32.74933854797915,47.1125954817362,60.738862661634855,72.765317269328,82.76610163565994,90.610581428118,96.3329141319767,100.06259431219878,101.98270169581846,102.2824226195296,101.16138109889678,98.80069547581999,95.36296585358558,90.99886703526616,85.83862475020825,80.00072391529704,73.58903810768874,66.6865642096123,45.41643225
107762.8074,183302.3403,1.5464287206586762,7.455448236562327,19.158162069457212,33.89455245230971,49.27748761208749,63.74363719812088,76.41098507782348,86.86778487857516,94.99856909891585,100.86296513763993,104.61592422632526,106.45464043217696,106.59093090352735,105.23214346617023,102.57308409349206,98.79251882810999,94.04751069194104,88.47732579222668,82.20550256746547,75.34013009666943,67.9715440466322,45.5052313
107762.8727,183302.2421,0.6066783970097368,7.485016382942826,20.29556529618571,35.871655067550755,51.72761220292899,66.34059951534219,78.91386852157196,89.12336847154299,96.92327840603755,102.42098209108013,105.80390383491275,107.29161831084396,107.10975445999087,105.47886172191093,102.59359217881003,98.6293782745097,93.74612030377762,88.08208879760357,81.75605887113531,74.87116041296318,67.51787687139438,45.62319886
107762.9377,183302.1444,0.3082663651104785,7.9772468604785916,21.827263956907824,38.37677528457351,55.00672193642092,70.16242849390213,83.06295473053223,93.4142813470818,101.204078719809,106.57371116125005,109.73601967247913,110.93441645520865,110.41183862301065,108.39908783643813,105.10418097955984,100.71198079713895,95.38744836323352,89.27295407523955,82.49318212681251,75.15499002914753,67.35005529260194,45.74053235
107763.0178,183302.024,0.27562620331935367,9.057978362354671,24.285079089915236,42.05086547576829,59.57526138595168,75.27985526236586,88.4182285000377,98.74451767008107,106.29985306976164,111.26861275719654,113.91106700784603,114.50231791853108,113.31546820653628,110.6016252934268,106.58114185695644,101.44737281976093,95.37166078166263,88.49667292424695,80.95434433671318,72.8533979561586,64.29394026797748,45.88508675
107763.0947,183301.9086,0.32670244740073984,10.506217019725524,27.43627919932568,46.689962789629014,65.29853491853584,81.65371083411581,95.04315763453566,105.28510150904849,112.48516612663171,116.89111240707274,118.80716928060582,118.54593380543695,116.41131527164013,112.67382186800648,107.57916090195741,101.33524025227933,94.12394768485103,86.10715102096502,77.42100742565661,68.18233141041387,58.48772892222297,46.02384884
107763.1681,183301.7985,8.456710852735307,17.85180565589329,33.27093797980263,50.626481257941535,67.25374726643932,81.75676543884593,93.54524552771524,102.49417102684461,108.72292741924967,112.46700767725982,114.00715791431605,113.62789716784202,111.60107815504168,108.16979155607368,103.55036066453115,97.92996124143839,91.47431450064899,84.32437070205678,76.59777127702388,68.39427615431681,59.79764351672226,46.15615721
107763.2399,183301.6909,10.794103511672718,20.409939456529763,36.278805210444155,54.217878297820526,71.43290601967831,86.41030347305444,98.49404901021454,107.53390293174215,113.64711573805619,117.08846663242402,118.16150801944401,117.17163371607498,114.41550843271071,110.1613584788255,104.63792125576242,98.05370412558382,90.58034171513611,82.37242632436333,73.55906735984534,64.25092211653396,54.5341418310927,46.28549787
107763.3414,183301.5391,16.86668650637921,26.45581466733857,41.82796441201874,58.795282251978435,74.72747095617841,88.30691653588904,99.03287369465316,106.85366434948692,111.94847537661482,114.59078798842935,115.0907024082645,113.74688393805378,110.83636244461437,106.60770077627451,101.2753509307039,95.0266306199735,88.01754830351081,80.38429510659554,72.23727977579601,63.672786965738474,54.77325032091851,46.4681169
107763.515,183301.2794,18.660247959593583,29.643391924832937,47.606868739114525,67.66839918247383,86.60138419873651,102.70330497256097,115.25546716537187,124.14734413102154,129.54003874236142,131.77473068646205,131.2151643315989,128.25322421893182,123.23781164660289,116.4813234312281,108.269667797809,98.84987083014394,88.42238383976652,77.16985560958413,65.23754544437855,52.76716036296578,39.85519902677952,46.78043119
107763.6426,183301.0893,16.92640711327064,30.104126902954697,50.92901593711791,73.6973735679938,94.83087772193407,112.52440536891586,126.089662237113,135.45503972041953,140.87606252594304,142.7396412946251,141.49673660713066,137.57593373431442,131.39549651112978,123.31481364840894,113.64043065025272,102.64609699525015,90.55473787863832,77.56388180023622,63.84271307331559,49.53948828588043,34.774986122685846,47.00943187
107763.7785,183300.8866,18.265371525952915,32.83038872503693,55.457727518138775,79.84480100412425,102.21424279578596,120.71370773026659,134.69443795003977,144.1415685595377,149.37188745921713,150.84232539862344,149.0368672160446,144.41284660604074,137.40651509169405,128.39151311850407,117.70569269232054,105.63623319984897,92.43066451362336,78.30088895039437,63.427195501428386,47.95142681828706,32.001431693898205,47.25343946
107763.9229,183300.672,17.322212579013435,32.67153491461104,56.49600890926948,82.1944324297898,105.79148887591037,125.34347626775885,140.1557606635774,150.19702405475016,155.79836478793678,157.42077856192478,155.57538160288678,150.75933989948808,143.4198772206102,133.97026855696,122.7517870344465,110.06701940540414,96.17640897398812,81.30382237517715,65.63982413246455,49.33784248826043,32.52458941360908,47.51211715
107764.0272,183300.5173,17.194567953509452,33.3189860491192,57.88650781323705,84.04088179983093,107.78610812611356,127.25052148311862,141.8196444110498,151.54152881009207,156.7971256770752,158.08936999610185,155.94705762638458,150.87518965421708,143.33432534064423,133.7344645148404,122.42267411116075,109.70607193554004,95.83682018777384,81.02952371024838,65.47216567305851,49.314948524336465,32.68010276389037,47.69869338
107764.1619,183300.3179,15.580980781067876,32.15386166491064,57.52192848914842,84.6477599774035,109.40808424238507,129.82701793785745,145.22315510431724,155.61288034570927,161.37529915526088,163.0135122364525,161.06456344144578,156.06204402172636,148.46438374496918,138.69774829591984,127.12627763931097,114.0599646968731,99.76660657298709,84.47934964009606,68.39422719821482,51.66807114048479,34.4290127267461,47.9393615
107764.4341,183299.913,15.010476779654113,30.097006351851487,54.04413172121128,80.44255962088084,105.25075173198508,126.38610468057814,142.99188149482575,154.917593744483,162.38493180409506,165.79657151074952,165.62224079817574,162.33503006420446,156.3805396376462,148.1602993649844,138.03401098321962,126.30946786607902,113.26412106693022,99.11960452306914,84.07628617308521,68.2927420840685,51.91609614539691,48.42721271
107764.4894,183299.8298,13.529834548462171,29.405386153012053,54.30407431707665,81.50287118927405,106.85251624790067,128.27818491373623,144.97548175332895,156.84514699635264,164.1637488813608,167.37007435565476,166.9653318309284,163.45645105262818,157.28688295715648,148.8789186960888,138.58289029333082,126.72381110337535,113.57155422429034,99.34849702287833,84.25254271739588,68.4377148354577,52.05473981045613,48.527132
107764.5951,183299.6709,12.097715422426303,28.079552898301177,53.14405738617671,80.5361880993367,106.11299413615862,127.7925924936149,144.7735225733715,156.96046438718554,164.62777828501717,168.21701073955447,168.23148155624497,165.1585409807942,159.4578095687582,151.53063842672987,141.73299104118163,130.3857675709301,117.74190681301705,104.04610869294393,89.47522878501127,74.20651443534098,58.367867464846384,48.71792463
107764.7303,183299.4666,10.439932143509859,27.045784968460524,52.77738051320687,80.67472170206034,106.55267455120577,128.3583004845229,145.33768596037606,157.45362017534495,165.0177932477511,168.49935813938148,168.41507213639701,165.26814575493694,159.53015162452797,151.61005087720892,141.8688662587499,130.6138744552489,118.10160589020126,104.56333716314485,90.18066362895881,75.1254125747102,59.52203826564884,48.96298283
107764.9037,183299.2036,10.066750982424109,25.967204191421285,50.67900466207189,77.55663274499298,102.59377166071508,123.82601158357855,140.52602664750282,152.64387638651348,160.47541959387422,164.45610908323133,165.06314809999705,162.78135305265354,158.0381369115247,151.2250643491127,142.67836773634326,132.6899705716483,121.50223664342175,109.33456400077712,96.36800509673395,82.74665889539283,68.60852802885702,49.27800452
107765.0457,183298.9877,9.960269719076988,25.658214118790198,49.869710311869824,76.0777857843342,100.408565154306,120.99121618924003,137.15572497724256,148.88687591265142,156.49088199206983,160.40692696481364,161.1080685862692,159.04646843156414,154.64788052438297,148.286625536446,140.28983076475456,130.9293371791313,120.44576427612287,109.03631840752837,96.87143907758042,84.0971467738606,70.8348521851181,49.53639548
107765.1687,183298.8007,9.603058530429871,24.939124380727865,48.777778927595044,74.76258878532053,99.04364682967503,119.71701566530844,136.06837672768665,148.03644179490038,155.8886971470112,160.04244680053654,160.95473617436522,159.07611401436287,154.82572961071637,148.57448171452234,140.64800687989305,131.32512711271096,120.84435898275329,109.40844958749959,97.19014775185332,84.33775011660744,70.97149435027383,49.7602367
107765.3089,183298.5872,11.218363249932045,25.880615154658273,48.67646647725867,73.5350784157055,96.77636786883346,116.57736521502531,132.25405687928426,143.75112090711104,151.32661863147374,155.37773578993497,156.33742210016294,154.62757675089384,150.6452394755222,144.74896177058037,137.25534378789996,128.42664080086823,118.49831698090976,107.64814089194991,96.04764993916486,83.82644652465876,71.11060984849632,50.01562713
107765.5225,183298.2623,13.388577763102594,27.518594901421256,49.436659423943055,73.27162945792492,95.49374217568382,114.37627215667194,129.27486771777535,140.1509675383965,147.25956390556888,150.99559398800218,151.77737965614804,150.0176908775864,146.08907773503245,140.33566413281343,133.0563942043565,124.50642566550054,114.90167319388367,104.43015343570907,93.25119335479047,81.50114254024615,69.28801957893954,50.40446189
107765.6835,183298.0172,13.12476325014585,27.234068379473225,49.19631649473104,73.12095063203172,95.45583841183466,114.45326883550294,129.45655900760096,140.4174665837885,147.5864632514281,151.35229332971718,152.13913200600737,150.3554806928894,146.38806371745332,140.57942750096217,133.23556240514492,124.60846160735096,114.91168358966941,104.32643224945112,93.02115293444552,81.12990715440091,68.7640908776785,50.6976993
107765.8314,183297.7925,12.40107308807044,26.709415917695857,48.96736403603487,73.18390933469692,95.754866776501,114.9198493759375,130.03309750053938,141.05468277138925,148.24766624650903,152.00626520477832,152.76043938740065,150.93371735923637,146.9103765335493,141.03969454842317,133.62097018452155,124.91547716989848,115.14471171496805,104.49375551609663,93.12835246902978,81.17908273567375,68.76039494058863,50.96670899
107766.0497,183297.461,8.900526078244619,24.044214914051054,47.29348072812968,72.38937525430059,95.65518606193645,115.33633982824699,130.8175463946715,142.09253508850998,149.45618426057783,153.33079483252084,154.16401821371102,152.39200641652292,148.40970678044258,142.569930307335,135.17496834273555,126.49901774168245,116.75088686179228,106.12837385173104,94.79580699597555,82.88254163203739,70.49999379274914,51.36362504
